Business Id,Business Name,Address,Take-out,Wi-Fi,Alcohol,Good for Kids,Parking,Good For Lunch,Good For Dinner,Good For Dessert,Good For Latenight,Good For Brunch,Good For Breakfast,Stars,,
pLG9538XoYZ1A4-71XRr8Q,Paris Pho,1717 Poirier Rue Saint-Laurent QC H4L 1J4,1,0,1,1,1,1,0,0,0,0,0,3.5,,
#NAME?,Zappy Pizza,11 De L'eglise Rue Verdun QC H4G 2L8,1,0,1,1,1,1,1,0,0,0,1,3.5,,
9_LFB8ETd2Jdz_9-sDkkew,Villa Wellington Restaurant,4701 Wellington Rue Verdun QC H4G 1X2,1,0,1,1,1,0,1,0,0,0,0,4,,
nbFp0MHifdhAfOWRtM27GA,Mr Pattie,5312 Patricia Av Montreal QC H4V 1Z2,1,0,0,0,1,0,0,0,0,0,0,5,,
9aR9wBocGT0Jatl9IpZ2HQ,Terrines & Pâtés,138 avenue Atwater Montreal QC H4C 2G3,0,0,0,0,1,0,0,0,0,0,0,4,,
MbsOQrvuMlv7-6-uT3rPfg,Alex H Restaurant,5862 Sherbrooke Rue W Montreal QC H4A 1X5,0,0,0,0,1,0,0,0,0,0,0,3,,
Y8QPeYwiOCedLYQrdds7HA,Resto-Bar La Belle Province,4201 De Verdun Rue Verdun QC H4G 1L4,0,0,0,0,1,0,0,0,0,0,0,3.5,,
jBU7SiLVJAmjPUBkOJvW9w,Restaurant Deli Green Stop,6150 Monk Boul Montreal QC H4E 3H6,1,0,1,1,0,0,0,0,0,0,0,3,,
0OO33xWUYsfIzL9DU4DfXw,Restaurant Du College,1475 Du College Rue Saint-Laurent QC H4L 2L8,0,0,0,0,1,0,0,0,0,0,0,2.5,,
xTluZ-CVz18esCjeMxUuGg,Al Dente Trattoria,5768 Monkland Avenue Montréal QC H4A 1E9,1,0,1,1,1,0,1,0,0,0,0,3.5,,
wtTeBuOoKI54G_E7d5mbeg,Caribbean Restaurant Montreal,5155 De Maisonneuve Boul W Montreal QC H4A 1Z3,0,0,0,0,1,0,0,0,0,0,0,4.5,,
7z6y1xm-8UNo35YoDFnpHQ,Restaurant Copoli,5181 Boulevard De Maisonneuve W Montreal QC H4A 1Z3,0,0,0,0,1,0,0,0,0,0,0,2.5,,
N3XhpaaNqSF18RCMS_PBNQ,Restaurant Le Maistre,5700 Av De Monkland Montreal QC H4A 1E6,0,0,1,0,0,0,0,0,0,0,0,3.5,,
s1GGIZKswMubq304kBn1aw,Garage Cafe,275 Hickson Rue Verdun QC H4G 2J7,1,0,1,1,1,1,0,0,0,0,0,3.5,,
yQGcRRt_afHuwt86m7V7bA,Bangkok Express,5645 De Monkland Avenue Montreal QC H4A 1E2,1,0,1,1,1,0,0,0,0,0,0,3.5,,
I17_6efrmTE-znKllkjZOA,Bâton Rouge Steakhouse & Bar,5385 Des Jockeys Rue Montréal QC H4P 2T8,1,0,1,1,1,1,0,0,0,0,0,3,,
3zGyUbQR5-rm-rhyxY6gnA,Pushap,5195 rue Paré Montreal QC H4P 1P4,1,0,1,1,1,1,1,0,0,0,0,4.5,,
xW9iAfX3WYrO9OHfC3RL3Q,Dilallo Burger Original 1929,2851 Rue Allard Montreal QC H4E 2M1,1,0,1,1,0,0,0,0,0,0,0,3.5,,
9odWnAs8UfQNrdRvzL-z8g,Patisserie De Gascogne,1950 Marcel-Laurin Boul Saint-Laurent QC H4R 1J9,1,0,0,1,1,0,0,0,0,0,0,3.5,,
_c98YKUKcD43F7oAPefM8A,Restaurant Kam DO,971 Decarie Boul Saint-Laurent QC H4L 3M6,1,0,1,0,1,0,0,0,0,0,0,4,,
gFwdhnoC4vUWUWIB8aB0ow,Restaurant Japon Sushi Bar,1320 Marcel-Laurin Boul Saint-Laurent QC H4R 1J9,1,0,1,1,0,1,1,0,0,0,0,3,,
LtHDWK11yb-XZg6KJjxO1Q,Chalet Bar-B-Q,5456 rue Sherbrooke Ouest Montreal QC H4A 1V9,1,0,1,1,1,0,1,0,0,0,0,4.5,,
oD9HQjUmmpHoeGehGL3kWA,Kyoto Restaurants Japonais,861 Decarie Boul Saint-Laurent QC H4L 3L7,1,0,1,1,0,0,0,0,0,0,0,4.5,,
YuVHssS9VHSnvOu1wza8MQ,Hot & Spicy,7373 Decarie Boulevard Montreal QC H4P 2G8,1,0,1,1,0,0,0,0,0,0,0,3,,
1eLPQ67ayM5JoV7O7mn0kQ,Restaurant Amaranto,5974 De Monkland Avenue Montreal QC H4A 1G8,1,0,1,1,1,0,1,0,0,0,0,4,,
-587aHcWTqF_OgPxEqHl5A,Dunns Famous,1029 Du Marche-Central Rue Montreal QC H4N 1J8,1,0,0,1,0,0,0,0,0,0,0,2,,
eIJ_QlrzHYmfpGSEOZnHTg,Nu Art Café,3780 rue Wellington Verdun QC H4G 1V2,0,0,1,1,1,0,0,0,0,0,1,2.5,,
7P_dps4VaG9NvyQzPyr6fA,Seoul B B Q,3300 Cavendish Boulevard Montreal QC H4B 2M8,1,0,1,1,0,0,0,0,0,0,0,4,,
hm7S4J8P-aQkai5X7UxDgA,Star of India/ Étoile des Indes,5860 Sherbrooke Rue W Montreal QC H4A 1X5,1,0,1,1,0,0,0,0,0,0,0,3.5,,
uvEkBncrRH0tlpaWTZvrPg,Asean Garden,5828 Sherbrooke Rue W Montreal QC H4A 1X3,0,0,0,0,1,0,0,0,0,0,0,3.5,,
U4Oa4wAnw4gLjj8lWq-H3g,Lezvos West,4235A Decarie Boul Montreal QC H4A 3K4,0,0,1,1,0,0,0,0,0,0,0,3.5,,
xxg10nphfLiKe6YqM7XqxA,Rotisserie Roasters,931 Cremazie Boul Montreal QC H4N 3M5,1,0,0,1,1,0,0,0,0,0,0,3.5,,
YUwmUzZvYhLjjyMsK6hgPA,Restaurant Kejaki,884 Decarie Boul Saint-Laurent QC H4L 3L9,0,0,0,0,1,0,0,0,0,0,0,3,,
BMdZUrfh1MTUH8tAU-vbYA,Restaurant Ellada,9030 Boulevard De l'Acadie Montreal QC H4N 2Y8,0,0,0,0,1,0,0,0,0,0,0,3.5,,
fcNzMlSgf_E7q7PnURbYpA,Restaurant Il Boccalini,1408 De L'eglise Rue Saint-Laurent QC H4L 2H3,1,0,1,1,0,0,0,0,0,0,0,4,,
rCGdG_nepidWJ8I7aZ6JVw,J'm La Frite,350 Rue Strathmore Verdun QC H4G 2E4,1,0,1,1,0,0,0,0,0,0,0,3.5,,
g90MD0-54L49vi9I0F-0vQ,Villa Du Souvlaki,5347 Rue Sherbrooke Ouest Montreal QC H4A 1V2,1,0,1,1,1,1,1,0,0,0,0,4.5,,
ghmUxPSyEvYBQ9vpCU3k0Q,St-Viateur Bagel & Café,5629 ave Monkland Montreal QC H4A 1E2,1,0,0,1,0,0,0,0,0,1,0,4,,
E_ol8_CeQ6elUxqu3iQwnw,New System BBQ,3419 Notre-Dame Rue W Montreal QC H4C 1P3,1,0,1,1,1,0,0,0,1,0,0,3.5,,
RSNW8GCUOoQx45OoRjlKaQ,Poutine Lafleur,3665 rue Wellington Verdun QC H4G 1T9,1,0,0,1,0,0,0,0,0,0,0,4,,
hUJegxUPFafSbnzTxyVemg,Benedicts Restaurant Bar,5950 Monkland Av Montreal QC H4A 1G8,0,0,0,0,1,0,0,0,0,0,0,2,,
LuU5pylhr7r1eXKsiME23w,Daou,2373 Boulevard Marcel-Laurin Saint-Laurent QC H4R 1K4,1,0,0,1,1,0,0,0,0,0,0,5,,
ROBQugKx0b0fId8D18tBkQ,Fang Chi,3967 Rue Saint-Antoine Ouest Montreal QC H4C 1B7,0,0,0,0,1,0,0,0,0,0,0,3.5,,
60Wtqd_z2vWqeTNv8m6u3Q,Pho Bac No1,4707 Wellington Rue Verdun QC H4G 1X2,1,0,1,1,1,1,1,0,0,0,0,2.5,,
y3Ag93KlHY9kNxVBaj7MxA,Woodland Restaurant,5443 Wellington Rue Verdun QC H4H 1N4,1,0,1,1,1,0,0,0,0,0,0,4,,
WslFoIyLjK2kLLdwscRNlQ,Restaurant Tandoor Plus,1720 Oxford Rue Saint-Laurent QC H4L 1B6,1,0,1,1,0,0,0,0,0,0,0,3,,
8CC5z_Naw5cICEkmQ7XHLg,Pasta Casareccia,5849 Sherbrooke Rue W Montreal QC H4A 1X4,1,0,1,1,1,1,1,0,0,0,0,3.5,,
Ig3DGhlTDFCTfMzqGF49Og,Restaurant Fu Kam Wah,1180 Decarie Rue Saint-Laurent QC H4L 3M9,0,0,0,1,0,0,0,0,0,0,0,3,,
_DyUWCkg-rPnJMKtBWdi-w,Pizza Expreso,4632 Wellington Rue Verdun QC H4G 1W9,0,0,0,0,0,0,0,0,0,0,0,2.5,,
WaFkwnxYX0nD2oCq89_X3w,Decarie Hot Dog,953 Boulevard Decarie Saint-Laurent QC H4L 3M3,1,0,1,1,1,1,0,0,0,0,0,4,,
W41IwQYblypuWuVHw0bWgw,Mamma's Restaurant Pizzeria,1805 O'brien Av Saint-Laurent QC H4L 3W6,1,0,0,1,0,0,0,0,0,0,0,2.5,,
r1ixD4lkU7yT5107LeZ2ng,La Frita Pizzeria,4909 Notre-Dame Rue W Montreal QC H4C 1S9,1,0,0,0,1,0,0,0,0,0,0,4,,
csxUCYdVH0zTA8uxvw9WwA,Resto Cafe Chez Anas,552 rue de l'Église Verdun QC H4G 2M4,0,0,0,0,1,0,0,0,0,0,0,3,,
cCPzIXzcO9NaWzO9tpMfYg,East Side Mario's,3131 Boulevard De La Cote-Vertu Saint-Laurent QC H4R 1Y5,1,0,0,0,1,0,0,0,0,0,0,1.5,,
6Lv8P_6pSJiWj20MNazRyA,La Belle Province,3001 Notre-Dame Rue W Montreal QC H4C 1N9,1,0,1,1,0,1,0,0,0,0,0,3.5,,
mJGkX8Qmqwn4bohQ1XDMEA,Cuisine Xiang,4424 Rue Wellington Verdun QC H4G 1W5,1,0,0,1,1,0,0,0,0,0,0,4.5,,
Li7ntbyBMFdDlxF6vO31dQ,Le Biftheque,6705 De La Cote-De-Liesse Ch Saint-Laurent QC H4T 1E5,1,0,1,1,1,1,0,0,0,0,0,3,,
4F7b2WqA9od7HQM8A4--7Q,Greenspot Restaurant,3041 Notre-Dame Rue W Montreal QC H4C 1N9,1,0,1,1,1,0,0,0,0,0,1,4,,
2uOY0RrqcI1fp9cE79lu3g,Cafe Joe,3068 Saint-Antoine Rue O Montreal QC H4C 1A5,0,0,0,0,1,0,0,0,0,0,0,3.5,,
Za0-WAUs879y8Yd30H3P4A,Restaurant Bitoque,3706 Notre-Dame Rue W Montreal QC H4C 1P7,0,0,1,0,1,0,0,0,0,0,0,3.5,,
i8vU4OdRpsydtxYDmw6R8Q,Monkland Taverne,5555 Monkland Avenue Montreal QC H4A 1E1,1,0,1,0,1,0,0,0,0,0,0,4,,
PjoSs8D4hpMkQKUbLm2jlg,Restaurant Nostos Souvlaki,9530 De L'acadie Boulevard Montreal QC H4N 1L8,1,0,1,1,1,0,0,0,0,0,0,4,,
zhANvzCjhC1UjA5Jni3yrA,Ye Olde Orchard Pub & Grill,5563 Monkland Avenue Montréal QC H4A 1E1,0,0,1,0,1,0,0,0,1,0,0,3.5,,
93aN9CsGluif1PzqudIZYw,Casse Croute Normand,4826 De Verdun Rue Verdun QC H4G 1N1,1,0,1,1,0,0,0,0,0,0,0,4,,
C1qFJ4kTySG5PtfJAqrA-w,Boulangerie Premiere Moisson,5500 De Monkland Avenue Montreal QC H4A 1C7,1,0,0,0,1,0,0,0,0,0,0,4.5,,
UtQ8htjR-XbPTCEaaBjb1A,Mory's Pizza,4702 De Verdun Rue Verdun QC H4G 1M8,1,0,1,1,1,0,0,0,0,0,0,4,,
jzZtEnChgwVqBYKMRWJgpQ,Le Baobab,4800 rue Wellington Verdun QC H4G 1X4,1,0,1,1,1,1,0,1,0,0,1,4,,
EGsNTiWG7ZxMUrskp4-wfQ,Restaurant Miracle,4009 Notre-Dame Rue W Montreal QC H4C 1R3,0,0,0,0,1,0,0,0,0,0,0,3.5,,
bBQo9CwaNb-0m-p0YjLGbg,New Verdun Restaurant,5001 De Verdun Rue Verdun QC H4G 1N5,1,0,1,1,1,0,0,0,0,0,0,3.5,,
VLON3ZLAZm5fSE50_IC_Yw,Chez Jacquie & France,4609 Bannantyne Rue Verdun QC H4G 1E4,1,0,1,1,0,0,0,0,0,0,0,3.5,,
6fdIB2zbASn768b5jslyoQ,Cafe La Tazza,3922 Wellington Rue Verdun QC H4G 1V3,1,0,0,1,1,0,0,0,0,0,0,4.5,,
SAtmVwCGyEi-9u8258pSxw,Burritoville,2055 Rue Bishop Montreal QC H4A 1X6,1,0,1,1,1,1,0,0,0,0,0,4,,
o8AzV5cBGkuzw_QGs0iVJw,Frejus St-Raphael Café,5810 Rue De Verdun Verdun QC H4H 1L9,1,0,1,1,1,0,0,0,0,1,1,4,,
SlQaOvHVcayTIa9JS7BwcA,Restaurant Orange Julep Gibeau,7700 Decarie Boulevard Montréal QC H4P 2H4,1,0,1,1,0,1,1,0,1,0,0,4,,
s0q3j_-lW-rZRdgept6wZQ,Pizza Nino,6588 Monk Boul Montreal QC H4E 3J1,1,0,0,0,1,0,0,0,0,0,0,4,,
5srQ6-Z6dds2xqm4GVPxiQ,Ville St Laurent Pizzeria,1580 Barre Rue Saint-Laurent QC H4L 4M6,0,0,1,0,1,0,0,0,0,0,0,3.5,,
aWh4IpXYr4QwREIT8Aqs4Q,Restaurant Agora Souvlaki,6544 Somerled Av Montreal QC H4V 1S8,1,0,0,0,0,0,0,0,0,0,0,2,,
d9pZ2ipRYrgOYEGjfAoRyQ,Coronet Pizza,1671 Poirier Rue Saint-Laurent QC H4L 1J2,0,0,0,0,1,0,0,0,0,0,0,4,,
zztd3r04hvMTZh3ol7VC4g,Brûlerie aux quatre vents,138 avenue Atwater Montreal QC H4C 2G3,1,0,0,0,1,0,0,0,0,0,0,4,,
3NHzTek_YH0XXdjfhkogwg,Green Cafe,8989 De L'acadie Boul Montreal QC H4N 3K1,0,0,0,0,1,0,0,0,0,0,0,3.5,,
#NAME?,La Louisiane,5850 rue Sherbrooke ouest Montreal QC H4A 1X5,1,0,1,0,1,0,1,0,0,0,0,4,,
_eWCvyOCsuBXIQCOSVZy4Q,Casey's,1031 Du Marche-Central Rue Montreal QC H4N 1J8,0,0,0,0,1,0,0,0,0,0,0,3,,
VpROZEK7rn9jXP_cfzLM6g,Yakimono Sushi-Bar,4210 Decarie Boul Montreal QC H4A 3K3,1,0,1,1,0,0,0,0,0,0,0,3.5,,
LB9H6AlZYJuG2jJ_jLqycg,Georges Deli Restaurant,3750 Boul Saint-Martin O Laval QC H7T 1B1,1,0,0,1,0,0,0,0,0,0,0,4.5,,
LLxAUPO6skuuLkuoNENQlA,Allo Mon Coco,239 Boul Samson Laval QC H7X 3E4,1,0,1,1,1,0,0,0,0,0,0,4,,
Wp1sGO8NjnLAAa4NRZYGEg,Les Menus-Plaisirs,244 Blvd Sainte-Rose Laval QC H7L 1L9,0,0,1,0,1,0,0,0,0,0,0,4,,
eKp-9MlaM2Uclfdtf1dM-A,Sukho Thai,145 Promenade Du Centropolis Laval QC H7T 3B3,1,0,1,1,1,0,0,0,0,0,0,3,,
4UfhkMuSKaXb2MNupvWsKw,Fuki Sushi Bar,808 Boul Cure-Labelle Laval QC H7V 2V3,1,0,1,1,0,0,0,0,0,0,0,4.5,,
ix5uRyU9XPjI69VWPbTpqA,Mikes Restaurants,1630 Saint-Martin Boul W Laval QC H7S 1M9,1,0,1,1,0,0,0,0,0,0,0,2,,
TE0tN6uvKZqbFjxHpQE42w,Restaurant Moomba,1780 Av Pierre-Peladeau Laval QC H7T 2Z1,0,0,1,0,1,0,0,0,0,0,0,3.5,,
S2VFlZGFw4783Q221D0obA,Univers Ristorante & Bar,3453 Bd Saint-Martin W Laval QC H7T 1A2,1,0,0,0,0,0,0,0,0,0,0,4,,
G68dtQ1HYVIs1jVsDa4Bjg,Le Tire-Bouchon Bistro Parisien,2930 Av Pierre-Peladeau Laval QC H7T 3B3,0,0,0,0,1,0,0,0,0,0,0,3,,
Nx8YE3dcM1oF5ysT8xIgeg,Maison Pham (La),610 Boul Cartier O Laval QC H7V 3X4,0,0,0,0,1,0,0,0,0,0,0,4.5,,
NcHCc6dxYS0x71by2YUo-A,Rockaberry,1810 Boulevard Saint-Martin Ouest Laval QC H7S 1M9,1,0,1,1,0,0,0,0,0,0,0,3,,
VHbCWYwD_xw1TWkgdQRqIw,Restaurant Kam-Shing,575 Boul St-Martin O Laval QC H7M 1Y9,1,0,1,0,1,0,0,0,0,0,0,4,,
0tKC5c0idPDrMZyfMZpCdQ,Restaurant Calvi's,1707 Saint-Martin Boul W Laval QC H7S 1N2,0,0,1,0,1,0,0,0,0,0,0,1,,
AtSA-3c3Z2oFjdQXW7clcg,Restaurant L'Academie,1730 Avenue Pierre-Peladeau Laval QC H7T 2Z1,0,0,1,1,1,0,0,0,0,0,0,2,,
_2BQyxiY4q6xBNh3LgoX0A,Chez Gerard,385 Boul Cure-Labelle Fabreville QC H7P 2P3,0,0,0,0,1,0,0,0,0,0,0,4.5,,
GYvSBwe6ApBrncoUWo2D1Q,Restaurant La Belle Province,2405 Boul Le Corbusier Laval QC H7S 1Z4,0,0,0,0,1,0,0,0,0,0,0,3.5,,
DOnGNhDso2y58w_cz7BIqw,Chalutier M L M,1031 Boul Des Laurentides Laval QC H7G 2V8,0,0,0,1,1,0,0,0,0,0,0,5,,
UimupTRdtLbZ9YFRS2IhDg,Restaurant La Vieille Histoire,284 Boul Sainte-Rose Laval QC H7L 1M3,0,0,0,0,0,0,0,0,0,0,0,4.5,,
8C9IizkG5YiBxX9eJzOH7A,Rotisseries Scores,1135 Boul Des Laurentides Laval QC H7M 2X9,1,0,1,1,0,0,0,0,0,0,0,3.5,,
2fiJ2xbp-HgHA0X8zttrdw,L'Oeufrier,1702 Boul Des Laurentides Vimont QC H7M 2P4,1,0,1,1,0,0,0,0,0,0,0,3.5,,
OwknJG7_-iPYFbPBlnzEMA,Rotisserie St-Hubert,3825 Boul Dagenais O Laval QC H7P 5R8,0,0,0,0,1,0,0,0,0,0,0,3,,
y1s2cOS3y2wzn_0s2G9vHg,Restaurant Terracina,2070 Cure-Labelle Boulevard Laval QC H7T 1V6,1,0,0,1,1,0,0,0,0,0,0,4,,
26FYz_H5DUTvXr8tfgwSzw,Presse Cafe Centropolis,1794 Avenue Pierre-Peladeau Laval QC H7T 2Z1,1,0,0,0,1,0,0,0,0,0,0,4,,
vKzWht0YCyd3Hqr80nDw2A,Bagel Ste-Rose,196 Boul Sainte-Rose Laval QC H7L 1L4,1,0,1,1,0,0,0,0,0,0,0,4.5,,
W_Msbf_GUkDCuJX0uc8mtw,Vimont Pizza Restaurant,1746 Boul Des Laurentides Vimont QC H7M 2P6,1,0,0,1,1,0,0,0,0,0,0,4,,
q4nEzyoYXD90YT0eMQxjyg,Hot & Spicy,1955 Saint-Martin Boul W Laval QC H7S 1N2,0,0,0,0,1,0,0,0,0,0,0,4,,
xH4u83wqnR_q13GBcPTyLA,Marathon Souvlaki Restaurant,3938 Notre-Dame Boul Laval QC H7W 1S7,1,0,0,1,0,1,0,0,0,0,0,4,,
y38C1Xdo78QW-EwN8ys9YA,Restaurant Amato,192 Boul Sainte-Rose Laval QC H7L 1L4,0,0,0,0,1,0,0,0,0,0,0,5,,
NHEniyWfAtopHd-NMURLWQ,Restaurant Soya,3204 Boul Saint-Martin O Laval QC H7T 1A1,0,0,0,1,1,0,0,0,0,0,0,4,,
A92fFd9KV1KEcCnNwHP-Og,L'Aromate Resto-Bar,2981 Boulevard Saint-Martin Ouest Laval QC H7T 2Y8,0,0,1,0,0,0,0,0,0,0,0,2.5,,
ly8jzRV8n--n8CRohldkMQ,Restaurant La Perle Vietnamienne,2020 Boul Des Laurentides Vimont QC H7M 2R4,1,0,1,1,0,0,0,0,0,0,0,3.5,,
TXtyrJ-1PBLfAhTp8AhhHQ,Restaurant Elixor,1795  Pierre-Peladeau Laval QC H7T 2Y5,1,0,1,1,1,1,0,0,0,0,0,3.5,,
hhcWJCo46mzFcKf9blh0BA,Restaurant Le Pirate De Laval,802 Boul Des Laurentides Laval QC H7G 2V9,0,0,0,0,1,0,0,0,0,0,0,3.5,,
PC_beU1SUIvN4q2vEXOAHA,Restaurant La Flamberie,2015 Boul Des Laurentides Laval QC H7M 2R2,1,0,0,1,1,0,0,0,0,0,0,3.5,,
Gt727c8W-2nBl7QgPgna_Q,Sushi Shop,1678 Boul Saint-Martin O Laval QC H7S 1M9,1,0,1,0,0,0,0,0,0,0,0,2.5,,
fA_oQ4rKTDfTrsfsCyy_HA,Boston Pizza,2100 Av Pierre-Peladeau Laval QC H7T 3C2,1,0,1,1,0,0,0,0,0,0,0,2.5,,
uNkfoYfsm-sDfWRWNqXqew,Ristorante Lugano's,1723 Boulevard Saint-Martin O Laval QC H7S 1N2,1,0,1,0,1,0,0,0,0,0,0,2,,
Rs-wEdyGY74CI4QBwDUvjw,Beira Mar,4355 Boul Saint-Martin O Laval QC H7T 1C5,0,0,0,1,1,0,0,0,0,0,0,3,,
I095gxbjnZBlfPtMPOMssg,Steak Frites St-Paul,2125 Le Carrefour Boul Laval QC H7S 2J7,0,0,0,0,1,0,0,0,0,0,0,4,,
yqGa0QrQ-iGkvHaDAF5t4Q,Houston Avenue Bar & Grill - Centropolis,1739 Avenue Pierre-Peladeau Laval QC H7T 2Y5,0,0,1,0,1,0,0,0,0,0,0,3,,
xtoijFsPFXZ2qIk9hQ6jvQ,Tandoori Xpress,220 Boul De La Concorde E Laval QC H7G 2E1,1,0,1,1,1,0,0,0,0,0,0,3.5,,
l-gU37t21eCm_UU7XGU-8g,Dejeuner Cosmopolitain,3208 Boul Saint-Martin W Laval QC H7T 1A1,0,0,0,0,1,0,0,0,0,0,0,3.5,,
Q8AvR7N8xSymsw7gi-W1hg,Ouest Antonio's Pizzeria,3903 Boulvard Levesque Laval QC H7W 2P1,1,0,1,1,0,0,0,0,0,0,0,4,,
7gUOu4itTcQJKq1767IVVw,Pendeli's Pizza,4873 Notre-Dame Boul Laval QC H7W 1V3,1,0,0,1,0,0,0,0,0,0,0,4.5,,
qCVPvI279gUhl0I1pEdwzw,Barbie's Resto Bar Grill,580 Boul Saint-Martin O Laval QC H7M 3Y2,1,0,1,1,0,0,0,0,0,0,0,3.5,,
XDt9a40hJzLRR82ZIvUBUg,Sterlings Steakhouse,165 Promenade du Centropolis Laval QC H7T 0B3,1,0,1,0,0,0,0,0,0,0,0,4.5,,
C9CGGZ5LoMGvNVwPwy_BYA,Sushi Shop Sainte-Rose,550 Boul Cure Labelle Laval QC H7L 4V6,1,0,0,1,0,0,0,0,0,0,0,4.5,,
bAWxsm_Hk6EYkYSEOL-69w,Restaurant Village Grec,4491 Boul Samson Laval QC H7W 2H2,1,0,1,1,1,0,0,0,0,0,0,4,,
u5Ku6RMmMG_LcpfpIWkHQw,McDonald's,1600 Boul Le Corbusier Laval QC H7S 1Y9,1,0,1,1,0,0,0,0,0,0,0,3,,
nsuSOHEs87I9nLQnCbMFJA,Pasta Andrea,1718 Boul Saint-Joseph Lachine QC H8S 2N2,0,0,1,1,1,0,0,0,0,0,0,2.5,,
TR8c_H0UZauCeBI4yJTNQg,Pizza Hut,7551 Newman Boul Lasalle QC H8N 1X3,0,0,0,0,1,0,0,0,0,0,0,2.5,,
dB8t5tYcGAN2rqHS1w0fog,Restaurant El Meson,1678 Boul Saint-Joseph Lachine QC H8S 2N1,0,0,1,1,1,1,1,0,0,0,0,4,,
Fe_W8rbBTumWaJR43EycOQ,Cote St Luc Bar-B-Q,4360 Des Sources Boulevard Dollard-Des-Ormeaux QC H8Y 3B7,1,0,1,1,0,1,1,0,0,0,0,4,,
DqsSeBoI_YNev0OLb8H9Ew,McDonald's,430 28E Av Lachine QC H8S 3Z4,0,0,1,0,1,0,0,0,0,0,0,3,,
ECgAFrTCVNvTdt2P9Ze73g,Dani's Pizzeria,7669 Rue Centrale Lasalle QC H8P 1L4,1,0,0,0,0,0,0,0,0,0,0,4.5,,
FY69SUuBnBmFJ9AZwCDipw,Restaurant St-Hubert Rotisserie,665 Avenue 32E Lachine QC H8T 3G6,0,0,0,0,1,0,0,0,0,0,0,3.5,,
JVD3DDVP-Q9ctNrQAIU8Kw,Restaurant Anh-Tai,4858 Boul Des Sources Dollard-Des-Ormeaux QC H8Y 3C7,1,0,0,0,1,0,0,0,0,0,0,1.5,,
XNs-xcCHRrszHvGddBsXsw,Restaurant Bombay Choupati Enr,5011 Boul Des Sources Pierrefonds QC H8Y 3E3,1,0,1,1,1,1,1,0,0,0,0,4.5,,
m7OZCh-ow3roVQRQZnSuHg,Bar Aux Trois Devins,2490 Boul Saint-Joseph Lachine QC H8S 2N8,0,0,1,0,0,0,0,0,0,0,0,4,,
W6R2sYBE6Onk6DQodQkXZQ,Boston Pizza,6857 Newman Boul Lasalle QC H8N 3E4,1,0,1,1,0,0,0,0,0,0,0,2,,
JJ9uHl8w1IbCFysmby5WWg,Il Fornetto,1900 St.-Joseph Lachine QC H8S 2N5,1,0,1,1,1,0,0,0,0,0,0,3.5,,
iHBHl1P2yozYr8DKkE2VBw,Toto Pizzeria,1380 Rue Notre-Dame Street Lachine QC H8S 2C8,1,0,0,0,0,0,0,0,0,0,0,3,,
#NAME?,Bocci Resto Cafe,1756 Avenue Dollard Lasalle QC H8N 1T8,1,0,0,1,1,0,0,0,0,0,0,3,,
jONCownjuQzlSyhGRODihA,Mommys Fish & Chips Regd,3135 Rue Notre-Dame Lachine QC H8S 2H4,1,0,1,1,1,0,0,0,0,0,0,3.5,,
DrtgcmTbiOA9e32TGeBijA,Restaurant La Strada,600 Boul SaintJoseph Lachine QC H8S 2M1,0,0,0,1,1,0,0,0,0,0,0,4.5,,
DmADRy3mVWKmNt-X0cbmwg,Pushap,1661 Dollard Av Lasalle QC H8N 1T7,0,0,0,1,1,0,0,0,0,0,0,3.5,,
L0ss_FFm909s8wnTw0CG3A,Restaurant Eggsquis,2780 Rue Remembrance Lachine QC H8S 1X8,0,0,0,1,0,0,0,0,0,0,0,4,,
V8NfACUlveXflQpP4_15Qw,Topaze Restaurant,2166 Boul Saint-Joseph Lachine QC H8S 2N7,1,0,1,0,1,0,0,0,0,0,0,1.5,,
K_c-MUrg2x6waZbymnTd_g,Pushap Restaurant,4777 Boul Des Sources Pierrefonds QC H8Y 3C6,0,0,0,0,1,0,0,0,0,0,0,4,,
gBy2-oW8IYPZ3oWTR73TNg,Restaurant La Campagnola,1714 Dollard Av Lasalle QC H8N 1T8,0,0,1,1,0,0,0,0,0,0,0,4.5,,
Q6fRvSL0geVRpHuU_eEzpg,Restaurants D Lafleur (Les),475 Saint-Jacques Rue Lachine QC H8R 1E9,1,0,1,1,0,0,0,0,0,0,0,3.5,,
6i1oIdWrEUJeg6sY0p1wDg,Vivaldi,13071 Boulevard Gouin O Pierrefonds QC H8Z 1X1,1,0,1,1,0,0,0,0,0,0,0,4,,
JNeZ-aV14xZnkkNTfc3YgA,Dairy Queen Lachine,3210 Saint-Joseph Boul Lachine QC H8T 1P4,1,0,1,1,0,0,0,0,0,0,0,3,,
djDpCqpdwqL8WPybCrw8yQ,Manzo Pizzeria,1033 90E Avenue Lasalle QC H8R 3A4,1,0,1,1,1,1,1,0,0,0,0,4.5,,
Q_TkmXsT80ouqBx5fPqe4g,Andrea Restaurant,3060 Saint-Joseph Boul Lachine QC H8S 2P4,0,0,0,0,0,0,0,0,0,0,0,1.5,,
CggPQU-iPOieXJICG3aIHw,Shahi Palace Restaurent,4773 Boul Des Sources Pierrefonds QC H8Y 3C6,1,0,1,1,0,0,0,0,0,0,0,4,,
