Business Id,Business Name,Address,By Appointment Only,Open On Weekend,Stars
vcNAWiLM4dR7D2nwwJ7nCA,Eric Goldberg, MD,4840 E Indian School Rd Ste 101 Phoenix AZ 85018,1,0,3.5,
e_U_FnpdKVgNb4mUN2cU_Q,Weinberg Lisa, DMD,2323 Greentree Rd Carnegie PA 15106,1,0,2.0,
Oku9A-DKhmteNUAxQBvqiA,Posh Dental,290 S Alma School Rd Chandler AZ 85224,0,1,5.0,
myeXjkwF1D-mQ9HDJjDmew,Marquis Diagnostic Imaging,1760 E Pecos Rd Ste 101 Gilbert AZ 85295,1,0,3.5,
6G8FMxuYzz1ye4a386Rc_w,Scottsdale Healthcare Shea,9007 E Shea Blvd Scottsdale AZ 85260,0,0,4.0,
pL-VsE4cmWYYVt196-4WgA,Jensen Family Medicine,21321 E Ocotillo Rd Ste I121 Queen Creek AZ 85142,1,0,5.0,
emZr6DGfv5TBHIVxJWnhHw,Foothills Sports Medicine Physical Therapy,3225 N Civic Center Plz Scottsdale AZ 85251,1,0,5.0,
x5T4eluE2Ma5DqqqlLOfoQ,John Patterson, DMD,1150 N Country Club Dr Ste 4 Mesa AZ 85201,1,1,4.5,
c-uu1PnMVdwP1Gcj36keyg,Carefree Internal Medicine MD,36800 N Sidewinder Rd Carefree AZ 85377,1,0,3.0,
zeo5nhGWRjBpaurrklVWKQ,Az-Tech Radiology,4530 E Ray Rd Ste 160 Phoenix AZ 85044,1,0,2.5,
2j-g7OkNc_kSMUhEeRGANw,Gilbert Physical Medicine,725 W Elliot Rd Ste 115 Gilbert AZ 85233,0,0,5.0,
WVcx9MWLAM_P9pI1PvpKZg,Estrella Family Medical,750 N Estrella Pkwy Ste 20 Goodyear AZ 85338,1,0,1.5,
3RCa_Qq-j1yaySmdDvYwZw,Metro Foot & Ankle,2730 S Val Vista Dr Ste 136 Gilbert AZ 85295,1,0,2.5,
nVHwkGqR8ykPdVzUQYgFXA,20/20 Image Eye Centers,3900 W Ray Rd Chandler AZ 85226,1,1,3.0,
X_1c0ZBvtFabL_22yoqnMw,San Tan Allergy & Asthma,4915 E Baseline Rd Ste 112 Gilbert AZ 85234,1,0,2.0,
TXysymbMWuKD_U2LI8yVbA,Labcorp,9465 E Ironwood Square Dr Scottsdale AZ 85258,1,0,4.5,
GpMjeBUOEQhVfuVKURGOjg,Skyline Family Medicine,6112 E Brown Rd Mesa AZ 85205,1,0,4.0,
1zmd4XXOPr_spV3KiWCzFA,Ahwatukee Family Medical Center MD,13838 S 46th Pl Ste 320 Phoenix AZ 85044,1,0,3.0,
whQtEKAAwtP7HAbsgYLn3w,East Valley Family Physicians,1455 W Chandler Blvd Ste A4 Chandler AZ 85224,1,0,3.0,
GUBZqLMC5cLc72jEW_pxyQ,Sonora Quest Laboratories,3483 S Mercy Rd Bldg 4 Gilbert AZ 85297,0,0,3.0,
QjBoCwDZrmwDCvZzrww70A,Copper Family Dental,2510 E. Hunt Hwy Suite 28 San Tan Valley AZ 85143,1,1,2.0,
U3wrDS90g73VcNM66dQP6w,EXOS,2629 E Rose Garden Ln Phoenix AZ 85050,1,1,5.0,
MGX9q4RRU32RlnOn4XEKeA,Valley Eyecare Center,1111 E Northern Ave Ste B Phoenix AZ 85020,1,1,5.0,
_iXX-4B9JBh4QOQIAdU92w,Chirofit Sports Therapy,8440 W Thunderbird Rd Peoria AZ 85381,1,0,5.0,
PEEaWesXe3nurRmhDGJqzg,Better Health Solutions,8040 E Indian School Rd Ste 100 Scottsdale AZ 85251,1,1,5.0,
-N4B9Nrnb6yif5x9Ib4J7Q,Surprise Endodontics,15294 W Brookside Ln Surprise AZ 85374,1,0,5.0,
i3kHiYnEvLc_m8kCSK25pw,Nationwide Vision Centers,10645 N Tatum Blvd Ste C100 Phoenix AZ 85028,1,1,4.0,
IoFpjTuixfoHxjW5fT1Dsw,Bethesda Pediatrics,2175 N Alma School Rd Suite C104 Chandler AZ 85224,1,0,3.5,
foyb-54uT6lU5PM0X-fyxQ,Desert Sun Physical Therapy,1807 E Queen Creek Rd Ste 7 Chandler AZ 85286,1,1,4.5,
fRhltUjb3kH0BXUi1CtWaQ,Johns Gregory, MD,3133 E Camelback Rd Ste 105 Phoenix AZ 85016,1,0,3.5,
iyRuzvG0JrqGfaP5V1wvzw,Desert Spine & Sports Physicians,3700 N 24th St Ste 210 Phoenix AZ 85018,1,0,5.0,
y2TxCH5dmGpyniP8nAIWiA,Medifast Weight Control Center,5865 W Ray Rd Chandler AZ 85226,1,1,2.0,
cY96WnOapNKQBt9ww-c1DA,LensCrafters,1831 E Camelback Rd Ste B2 Phoenix AZ 85016,1,1,2.5,
AW2Q-_329_WjjPa1t7H4nA,Happy Valley Pediatric Dentistry,2020 W Whispering Wind Dr Ste 113 Phoenix AZ 85085,1,0,3.0,
2vdlbK0loYSYqJeqq_TZ9g,Heffelfinger Dawn, OD,Camelback Eye Care 114 W Camelback Phoenix AZ 85013,1,0,5.0,
1dsl5huFbQqMywsz4bpiaw,Nutrishop Of Chandler,2080 N Dobson Rd Chandler AZ 85224,0,0,5.0,
2QM2p_15M93bsWHsqzSmvQ,NextCare Urgent Care,535 E. McKellips Road Ste. 101 Mesa AZ 85203,0,1,4.0,
QBhbW2En65rT8Vs1sDbCMw,Dental Specialty Associates,3923 E. Camelback Road Phoenix AZ 85018,1,1,1.5,
KiO6tOTFltmQObHkxzwVrg,Arizona Pain & Spine Institute,2045 S Vineyard Mesa AZ 85210,1,0,3.5,
fxHyUXxXHYTvTE9wDw4CtA,Mesa Pediatrics,3592 S Atherton Blvd Gilbert AZ 85297,1,0,3.0,
7xyz5uuUjtSTMI5ux1u9Sw,Sun Valley Urgent Care,2910 N Litchfield Rd Goodyear AZ 85395,0,1,2.0,
V7uxrFvKDubJD-XL00WeFA,Mesa Pediatrics-Kyrene,60 S Kyrene Rd Ste 1 Chandler AZ 85226,1,0,2.5,
VFE7LQE1uxVdmmGD19_qmw,SimonMed,2680 S Val Vista Dr Bldg 7 Ste 135 Gilbert AZ 85295,1,0,2.0,
ROfZSPgkNPR0vNT7GP_kHw,Tim Anastassatos, DMD,Healthy Smiles 4350 E Ray Rd Bldg 5 Ste 122 Phoenix AZ 85044,1,0,5.0,
r6HcEDgNm30tlfmJJU4tqQ,West Valley Urgent Care,4110 N 108th Ave Phoenix AZ 85037,0,1,5.0,
Wkx5ufZwMA9F8HQeoZqwsw,Apria Healthcare,2085 S Blue Jay Dr Ste 106 Gilbert AZ 85295,1,0,2.5,
wmytA9xmHAkCtdH0D6PSTw,Grand Canyon Family Medicine,3950 E Riggs Rd Ste 2 Chandler AZ 85249,1,0,3.0,
WTZyik_sT23NfN2C6Xhb3w,North Valley Dermatology,14155 N 83rd Ave Ste 110 Peoria AZ 85381,1,0,3.5,
J6OojF0R_1OuwNlrZI-ynQ,NextCare Urgent Care,9494 W. Northern Avenue Ste. 101 Glendale AZ 85305,0,1,3.5,
7SqZkeHsCtjEr1AZVWfedw,Matthew Cavendish, DDS,4646 E Greenway Rd Ste 102 Phoenix AZ 85032,1,0,3.5,
eB7jr6YI5EZvSiGLPspyZg,Active Eye Care,16968 W Bell Rd Ste 402 Surprise AZ 85374,1,0,4.0,
jnZ9cGeh1cj1LSYctKprfQ,Chaparral Dental,7904 E Chaparral Rd Ste 109 Scottsdale AZ 85250,1,0,5.0,
gKwxFsoWXydLFnYSLsYeMQ,Sunrise Urology,3303 S Lindsay Rd Ste 121 Gilbert AZ 85297,1,0,3.5,
PCd22VEO3hrNsi_E2rh4nQ,Arizona Medical Clinic,1847 W Heatherbrae Dr Phoenix AZ 85015,0,1,4.5,
QeVT8yyT_6WCTS41EB4umw,Arizona Sports Medicine Center,8630 E Via de Ventura Ste 201 Scottsdale AZ 85258,1,0,3.5,
f5tynxn-zu62l7K8_GqgAA,Pro Nutrition,8402 W Thunderbird Rd Peoria AZ 85381,0,1,4.0,
fMntWlVctrzLjeE2SjL8KQ,Shalimar Family Dentistry,2074 E Southern Ave Ste B101 Tempe AZ 85282,1,0,4.0,
rguii3ZX4qieDi0uK0DLYw,Desert West Obstetrics & Gynecology,5601 W Eugie Ave Ste 100 Glendale AZ 85304,1,0,3.0,
zyjyDSdyw0eUqxAWnM_fdA,Athletica Center of Excellence,18404 N Tatum Blvd Phoenix AZ 85032,1,0,5.0,
9Itfe26n4VNJCOEnivjK4g,Lerma Holly, DDS,8900 E Pinnacle Peak Rd Scottsdale AZ 85255,1,0,4.5,
ahVWPUSwIKZet4cv0YqXAA,Recovery Chiropractic,1530 S Val Vista Dr Ste 106 Gilbert AZ 85296,0,1,5.0,
-E6NMzhMX4YScGCNwbycPg,Southwest Jaw Surgeons of Arizona,3501 N Scottsdale Rd Ste 226 Scottsdale AZ 85251,1,0,5.0,
mNaaC0DtS8KKoV-zatLw6Q,Cute Smiles 4 Kids LLC,1819 W Dunlap Ave Ste 1 Phoenix AZ 85021,1,1,3.0,
GXRo8iPU_QLzn23pTH-6Og,Invision Eye Care OD,5965 W Ray Rd Ste 26 Chandler AZ 85226,1,0,3.0,
CR9XJppkJFhxCENxj-ILnA,Marquis Diagnostic Imaging,2830 N 3rd St Phoenix AZ 85004,1,0,2.5,
V9LRMbYuH8ua5n5bXYvxFg,Simple Cure Massage Therapy & Skin Care,44 W University Dr Ste 201 Mesa AZ 85201,1,1,4.0,
zD8B1fkB_w6PMXyfz_8_nw,The Breast Cancer Society,6859 E Rembrandt Ave Mesa AZ 85212,1,0,1.0,
LYox_CSj3IrJdJxG5jPWKw,Enticare,3420 S Mercy Rd Ste 107 Gilbert AZ 85297,1,0,2.0,
8jamkYEhVsj3Z4qh4Hsrqw,Tobler Physical Therapy,2835 E. Brown Rd. Suite 101 Mesa AZ 85213,1,0,3.5,
NcNcgrtEjwLJh_a2WgdT8A,Pure Dental,7737 E Indian School Rd Scottsdale AZ 85251,0,1,4.5,
Kdw1QfBQ8DLpH_R19xMmUA,North Phoenix Eye Care,19235 N Cave Creek Rd Ste 104 Phoenix AZ 85024,1,0,4.0,
82VgkKG5bUmQ2qPDXj2vNg,Biomat USA,535 South Dobson Rd. Mesa AZ 85202,1,1,2.5,
DbU6jDGRB5-z-W_nzK2OiQ,St. Luke's Medical Center,1800 E Van Buren St Phoenix AZ 85006,0,0,3.0,
7XMbAOQ637yWuR_JXjBkKw,Baby's First Ultrasound,5125 N 16th St Phoenix AZ 85016,1,0,2.5,
rohVwdnKJgts4H1P9HBSUA,Midwestern University Clinic,19389 N 59th Ave Glendale AZ 85308,1,1,3.0,
Quy7NaAATgn-_-c-WH2Klw,West Valley Family Dental,16630 W Greenway Rd Surprise AZ 85388,1,0,3.0,
S9di9efLvDve-wAqStFhAA,Healthy Family Chiropractic,8232 W Cactus Rd Ste 120 Peoria AZ 85381,0,1,4.5,
q3GDgTNPbdbKvyDyGQAqfQ,South Mountain Physical Therapy,3230 E Baseline Rd Ste 101 Phoenix AZ 85042,1,0,5.0,
usEcbJQvPyaa_DFYig_bxg,Andrew Shumway, DDS,3150 S Gilbert Rd Ste 1 Chandler AZ 85286,1,0,4.0,
bcH1jNV9UllRc_HDpJAkCg,Sun Radiology,16222 N 59th Ave Glendale AZ 85306,0,0,2.5,
XyufFDia39kSUyATE6Nd8w,Arizona Associates For Reproductive Health,595 N Dobson Rd Chandler AZ 85224,1,0,5.0,
YnKI9aO1XsR1xOEiDqkQGw,Apria Healthcare Group,1150 W Washington St Tempe AZ 85281,1,0,1.0,
RYZFXZ06G3PsuVHlA5g83w,Couser Orthodontics,7400 S Power Rd Ste 131 Gilbert AZ 85297,1,0,5.0,
nk3I4ZpGoPsfx8jSK198Wg,Southtown Dental Care,7101 E Thomas Rd Scottsdale AZ 85251,1,1,5.0,
xX3JupHE-RB2rGr5GScESA,Concentra,14155 N 83rd Ave Bldg 8 Peoria AZ 85381,0,0,2.5,
jbwllDCInha55Ie7fLCYQg,Hi-Health ,2010 E. Rio Salado Pkwy. Ste. 120 Tempe AZ 85281,1,1,5.0,
fCgCKySt63QXlFbVf0BvNA,Scottsdale Institute for Cosmetic Dermatology,8800 E Raintree Dr Ste 350 Scottsdale AZ 85260,1,0,3.5,
2BwPs-mId-B7dm00HtsMnA,CVS Pharmacy,14672 N Frank Lloyd Wright Blvd Scottsdale AZ 85260,1,1,2.5,
_SZA99JumR-IBmdnkjQxJg,America's Best Contacts & Eyeglasses,1005 South Arizona Ave Suite 4 Chandler AZ 85286,1,1,3.5,
YuDkHN0bbGqtXY8797O6Pw,Briggs Family Dentistry,6920 E Shea Blvd Ste 201 Scottsdale AZ 85254,1,0,4.0,
Q_lcvCNEu5FLPCDxaeI46Q,Arizona Family Vision Center,2320 E Baseline Rd Ste 145 Phoenix AZ 85042,0,1,3.0,
uYst8iy9dZdabuT2GnUl7A,Arizona Eye Specialists,7245 E Osborn Rd Ste 4 Scottsdale AZ 85251,1,0,3.0,
h-WHXV5IAHW8gjrijcy6ZA,Waterfront Dentistry,4388 N Civic Center Plz Ste 100 Scottsdale AZ 85251,1,0,3.0,
gpyWGG0U-yqnVKru6y8fNQ,We Care Family Wellness Center,2730 S Val Vista Dr Ste 138 Gilbert AZ 85295,1,0,5.0,
8sHuwxMri64DyOthmQvsIw,Midwives Rising!,115 W McDowell Rd Ste 4B Phoenix AZ 85003,1,0,5.0,
Drqt0CRuF6wzEHU1UFpS9w,Mark Brannon, DDS; Owen Waldman, DMD,11110 N Tatum Blvd Ste H102 Phoenix AZ 85028,0,0,5.0,
pRQA1mpVWcEUyfDU2Yk8yA,Synergy Physical Therapy,9941 N 95th St Scottsdale AZ 85258,1,1,5.0,
si7KuAfWUGbU0fVWIt61Yw,Arora Chiropractic,9745 W Happy Valley Rd Peoria AZ 85383,1,0,5.0,
De5UoFO_eLJmPu18nlIemA,Farnsworth Orthopedic Physical Therapy,2550 E Guadalupe Rd Ste 111 Gilbert AZ 85234,0,0,5.0,
WclLpwhMEJo9GOwkdu_tOg,Mary's Shiatsu,10814 N Scottsdale Rd Scottsdale AZ 85254,1,1,3.5,
ohpfNtbK-JocT2pbKfmyYQ,Oasis Dentistry,10184 W Happy Valley Rd Ste 195 Peoria AZ 85383,1,0,4.5,
itpHJcXW0PXNsdTbbKMfpA,Horwitz Vision Center LLC,1425 S Alma School Ste 103 Mesa AZ 85210,1,1,4.5,
8bAJSdGa-LGFuOXBKyAwXg,NextCare Urgent Care,20950 N. Tatum Blvd. Ste. 190 Phoenix AZ 85050,0,1,2.0,
5ewvdwDvMIjWg_M0W0eiwQ,The Vitamin Shoppe,1740 S Val Vista Dr Mesa AZ 85204,1,0,3.5,
qZ5TGbUr37JQKjxI9ks-Ig,Southwest Dental Group,5270 W Baseline Rd Ste 130 Laveen AZ 85339,1,0,1.0,
m9i6aX4nmuTwqO5PjeLNZg,Jones Family Dentistry,7350 S Mcclintock Dr Ste 102 Tempe AZ 85283,0,0,5.0,
0f1oltdXd_3elbeLPK49Og,NextCare Urgent Care,7425 E. Shea Blvd. Ste. 108 Scottsdale AZ 85260,0,1,3.0,
NEiUmryHP4ob9Yv_iJ8XpQ,Sonora Quest Laboratories,5656 S Power Rd Ste 121 Gilbert AZ 85295,0,0,3.0,
5fs37tiQA8GTUx6eUTT5NQ,Positive Changes Hypnosis Center,3200 N Hayden Rd Ste 162 Scottsdale AZ 85251,1,0,2.5,
s0wmwvgFvDrYTiaB6HCGcw,Your Neighborhood Healthcare Center,3306 W Roosevelt St Phoenix AZ 85009,1,0,3.0,
YKmFOgPEu-E4VwrvgnV9PA,Hobgood Todd C MD,3501 N Scottsdale Rd Ste 160 Scottsdale AZ 85251,1,0,5.0,
nSCLWYT0irr4WSAYihvwHQ,Lake Pleasant Dentistry,9059 W Lake Pleasant Pkwy Peoria AZ 85382,1,0,5.0,
GQuUFerQlnyRoOGdA63EKA,Omni Dermatology Corporation,4840 E Indian School Rd Ste 102 Phoenix AZ 85018,1,0,2.5,
pfbRzrQ8W5LTmg0H90uziA,Kidz R Kool,Peoria AZ 85382,1,0,4.5,
r-5_rdz6hB25prcXrmWNRA,Take Your Vitamins,323 S Gilbert Rd Gilbert AZ 85296,1,0,5.0,
0z23dM0QUymtjKtTxlIpyw,Scrubs N Scopes,425 W Guadalupe Rd Ste 108 Gilbert AZ 85233,0,1,4.5,
mEFV4iFFOHS4DiKQbiifug,Tutankhamen Pappoe MD Plc,4850 E Baseline Rd Mesa AZ 85206,1,0,3.5,
5shtjIGUqp9litOYM-yf7Q,Fit Health Care,4312 N 7th Ave Phoenix AZ 85013,0,0,5.0,
VO3MtZe6kQyWuXtK984uPQ,Millennium Dental Arts,14940 W Indian School Rd Goodyear AZ 85395,0,0,4.0,
GtSBeSaMK9aNJT8Ka4GkDQ,Glassman David I, DO MD,4444 N 32nd St Phoenix AZ 85018,1,0,4.5,
DFfji6bvndgfIawE4QhHIg,Valley ENT,9097 E Desert Cove Dr Ste 260 Scottsdale AZ 85260,1,0,3.5,
bkHvINXXbKA3Bt0RM0lCmQ,Az-Tech Radiology,444 W Osborn Rd Phoenix AZ 85013,1,0,1.5,
FzV8JLn2_xcmHnVgEC3RJQ,20/20 Image Eye Centers of Scottsdale,9336 E Raintree Dr Ste 140 Scottsdale AZ 85260,1,0,3.5,
LAyT9W9Khdl6ZPbxXEr7JQ,Ostler Family Dental,20542 N Lake Pleasant Rd Ste 109 Peoria AZ 85382,1,0,4.5,
RsF4CnzW5GFcbWuPWxe-2w,Endurance Rehabilitation,4440 N 36th St Ste 240 Phoenix AZ 85018,1,1,4.5,
MkeT2HYr2UCFHXn2ngTmrw,Martineau Dentistry,15341 W Waddell Rd Ste 107 Surprise AZ 85379,1,0,4.0,
MrgM5sZ-GBLuufTYHfjvEw,Michael Castillo,1840 W Maryland Ave Ste D Phoenix AZ 85015,1,0,4.0,
HLbtxdO4NjwrByexahGKbA,Oriental Foot Spa,3029 N Alma School Rd Suite 118 Chandler AZ 85224,0,1,4.5,
-hyRIQfgdwhPdNw8PTWMYw,Restore Physical Therapy & Sports Medicine,7400 S Power Rd Ste 112 Gilbert AZ 85297,1,0,3.5,
mEVZFRpKmg4TZlfOLCh-Zg,Darson Micheal F MD,9590 E Ironwood Square Dr Scottsdale AZ 85258,1,0,2.5,
G3qaT0y_oxxF592VKZAR0w,Rolfe Family-Cosmetic Dentistry,16772 W Bell Rd Ste 100 Surprise AZ 85374,1,0,4.5,
zKrAq66Pzf1EU375s8eYeg,Ryan B Tsujimura, MD,20950 N Tatum Blvd Ste 150 Phoenix AZ 85050,1,0,5.0,
97xybJGRID5LtTKCcF0jig,Sonora Quest Laboratories,2940 E Banner Gateway Dr Ste 325 Gilbert AZ 85234,0,0,3.0,
nutVWcp-X4_5Jk2mcuVOSw,Sonora Quest Laboratories,1300 N 12th St Ste 503 Phoenix AZ 85006,0,0,3.0,
JQfnRNbSuYbA4s1HhrasVg,Michael A. Warren DDS & Associates P.C.,111 W Wigwam Blvd Ste A Ste A Litchfield Park AZ 85340,1,0,3.5,
LXfwVef1hsqhtda1Rzrr9Q,Sonoma Oral and Facial Surgery,7400 S Power Rd Ste 136 Gilbert AZ 85297,1,0,3.5,
OesTe3GNqcnIk0ZGOhiM7A,An Elegant Smile Dentistry,4550 E Bell Rd Bldg 8 Ste 178 Phoenix AZ 85032,1,0,3.5,
aRaQRMexk-jxQQ-bdTnpoQ,Urgent Care Extra,3200 S Gilbert Rd Ste 1 Chandler AZ 85286,0,1,3.0,
SdCoM5T-yKPlbMcwE-Hygw,North Scottsdale Womens Health Pllc,9745 N 90th Pl Scottsdale AZ 85258,1,0,2.5,
9I2rm3qEHY-Q0-gg_t8L5Q,Aspen Dental,Bell & 7th Phoenix AZ 85003,1,0,3.5,
NTucmdOsScTNLarauej7_w,Reynoso MD Medical Center,8595 E Bell Rd Ste 103 Scottsdale AZ 85260,1,0,4.0,
LY4WyxiRnmQTpo-9tGXetA,Harris Dental - Phoenix Office,4444 N 32nd St Ste 208 Phoenix AZ 85018,1,0,4.5,
oCmLcACke_0sGkOPxRJUlw,Ironwood Dental Care,45 W Combs Rd Queen Creek AZ 85140,1,0,3.5,
UMySzxdhUhev-ENGp1bHGw,Desert Valley Urgent Care,250 W Chandler Heights Rd Chandler AZ 85248,0,1,3.0,
ykQ7RmQXQ4ajFSzlDIYSpw,East Valley Family Medical,1343 N Alma School Rd Ste 205 Chandler AZ 85224,1,0,2.0,
cByHwvovWK32g-wxSLAVVQ,Hamilton Prosthetic Center,3636 N 3rd Ave Ste 100 Phoenix AZ 85013,1,0,5.0,
I8JiDO2p_wmiYemsgE7pAA,John Harman, DDS,4730 E Indian School Rd. Suite 210 Phoenix AZ 85018,1,0,5.0,
vVxHeZZn9BSdJMOlbFkbWg,Exceptional Dentistry,725 W Elliot Rd Ste 104 Gilbert AZ 85233,1,0,4.5,
cNC2_-SfMfycnJTHZ26f-g,Artisan Dental Center,9449 N 90th St Ste 105 Scottsdale AZ 85258,1,1,4.0,
yI0KUxjHdNrPdPXoRk7HRw,One Stop Nutrition,3029 N Alma School Rd Ste 126 Chandler AZ 85224,0,1,3.5,
MwIM3O0p8V_y2ttXz0_xGw,SunValley Pediatric Dentistry,3592 S Atherton Blvd Ste 107 Gilbert AZ 85297,1,0,3.5,
GYQRIsD6-kTwWJyHodyfRA,Aspen Orthodontics,3980 E Riggs Rd Ste 1 Chandler AZ 85249,1,0,5.0,
ZCtZrX-IRmnXjon0OzyKZw,Hi-Health ,2765 S. Market St. Ste. 106 Gilbert AZ 85296,1,1,4.0,
P2qYrbf_zToJGlVStMpNEw,Bright Now! Dental,13820 W. Bell Rd. 5 Surprise AZ 85374,1,0,1.0,
1zCTfFkbEEmasVbSecbF1g,Desert Mountain Chiropractic,21321 E Ocotillo Rd Ste 121 Queen Creek AZ 85242,0,0,5.0,
BEGMXs0XPKRbD3nLy3tfZA,Gilbert Center For Family Medicine Llc,81 W Guadalupe Rd Ste 111 Gilbert AZ 85233,1,0,4.5,
clxsVqReGcnSeI2w3TdCMg,Sonora Quest Laboratories,6320 W Union Hills Dr Ste 160 Glendale AZ 85308,1,0,1.5,
Cjd2GNKYqdmYnMTTgLKNcg,Serenity Dental,3341 E Queen Creek Rd Ste 101 Gilbert AZ 85298,1,0,4.0,
a7IVwMDSF27XGiwk1yyy-Q,Dental Arts of Chandler,312 N Alma School Rd Ste 1 Chandler AZ 85224,1,1,5.0,
dXhBU-RIa4WvjWWOl0ap9w,Derrick J. Dickerson, DMD,6755 E Superstition Springs Blvd Ste 203 Mesa AZ 85206,1,0,5.0,
K_IDEfLrLHLZdY-wA05stw,Laveen Nail & Day Spa,5270 W Baseline Rd Ste 160 Laveen AZ 85339,0,1,3.5,
-KcEUiwXi4uHoa6VV6KMuA,Ideal Image,7221 East Princess Blvd Suite 118 Scottsdale AZ 85255,1,1,2.5,
gjpGQS4njr4oCeywxDjDgQ,A Plus Physical Therapy,3180 S Gilbert Rd Ste 5 Chandler AZ 85286,0,0,5.0,
KWAgbLx6s65FOy-wGNXJ5w,Falcon Family Eye Care,1100 S Dobson Rd Ste 103W Chandler AZ 85224,1,1,5.0,
d46lb8HkDXYfKSmYyyMqJg,Mosaic Dentistry,290 W Chandler Heights Rd Chandler AZ 85248,1,0,5.0,
WJ_0d4hXRC7zT3z9Xtj84Q,Ray Family Dental Care,3180 N Alma School Rd Ste 3 Chandler AZ 85224,0,0,4.5,
4xkwMbjmtzL774ocwKo1DA,Wareing T Sally, MD,Scottsdale Women's Care 7301 E 2nd St Scottsdale AZ 85251,1,0,4.5,
ZiGgLzKxAqVScUM3f-NSSQ,Evangelista T Gregory, MD,7301 E 2nd St Ste 102 Scottsdale AZ 85251,1,0,3.0,
G3h8wqolibsL7fpDjCmsSw,Sonora Quest Laboratories,4530 E Ray Rd Ste 120 Phoenix AZ 85044,1,0,2.5,
wwbZGpfTUqzWMqetnJEvjg,Gary  M Weiner, MD,7301 E 2nd St Ste 206 Scottsdale AZ 85251,1,0,4.5,
rjphpWi6miBIE1ozv_VkrA,Rehl Ryan, MD,1515 N 9th St Ste B Phoenix AZ 85006,1,0,4.5,
j7_qELpkD8_emS4yYIl1TA,Carolyn K Hogan, DDS,4235 N 32nd St Phoenix AZ 85018,1,0,5.0,
qFVJvtQOskvM6XacdgfmZA,Western Dental,1820 N. 75th Ave. Suite 112 Phoenix AZ 85035,0,1,4.5,
JX-q6kCF2J4eBPTs1JrkFQ,Solis Women's Health,1313 E Osborn Rd Phoenix AZ 85014,1,0,3.0,
OvUxI7nC88VDFJwUMOxg5Q,East Valley Ophthalmology,5620 E Broadway Rd Mesa AZ 85206,1,0,2.5,
RTfAHMeImpYOcotRiPiUaQ,Urgent Care Express,2875 W Ray Rd Chandler AZ 85224,1,0,3.5,
10_Qfooraf2RS8PQC1nY9g,Children's Oasis Pediatrics,1425 W Elliot Rd Ste 204 Gilbert AZ 85233,1,1,3.0,
z5rbKDh_tM4ukP-leSU15Q,Valley Eyecare Center,3050 N 44th St Phoenix AZ 85018,1,0,5.0,
SnCi3edMieuYMOa8BJXMKg,Arizona Associates In Dentistry,21300 N John Wayne Pkwy Ste 128 Maricopa AZ 85139,1,0,5.0,
1dHqXuwnQLIEuNyKC6DeMg,All Brite Dental,4055 S Arizona Ave Ste 7 Chandler AZ 85248,1,0,4.0,
K-12aeT9GzRXPvhFeROFaQ,Simonmed Imaging,20414 N 27th Ave Phoenix AZ 85027,1,0,2.5,
Te9loJefuqbtwQ7Q1SgWIg,Le Bella Salon & Med Spa,10253 N Scottsdale Rd Scottsdale AZ 85253,1,1,5.0,
il6yjixaZ4ARFx2XZENmzw,One Stop Nutrition,15425 S 48th St Phoenix AZ 85044,1,0,3.5,
1EijFh9CwBquhE25Vmpekw,James B Miller, DMD,9821 N 95th St Ste 110 Scottsdale AZ 85258,1,0,4.0,
8my0Dq5EDtRp2YLRPBYkIg,Dental Depot Phoenix,3750 W Greenway Rd Phoenix AZ 85053,1,1,3.5,
6jAkHpPc69A2PoyQbwO1hw,Estrella Pediatrics,9305 W Thomas Rd Ste 125 Phoenix AZ 85037,1,0,4.0,
kql8mjNllNTM-uq8Pu-O2w,David A Hecht, MD, PC,20201 N Scottsdale Healthcare Dr Ste 250 Scottsdale AZ 85255,1,0,5.0,
SA9jRaTckAwrUGumkRE_ug,Carefree Smiles,2525 W Carefree Hwy Bldg 2 Ste 108 Phoenix AZ 85085,1,0,3.5,
3adbK1NrydRcnnl9ZFwSMA,Healthy Images,29455 N Cave Creek Rd Cave Creek AZ 85331,0,0,5.0,
jkkJYcSJT7jD7nrm1SKAUQ,Agave Eye Care, PLLC,1815 E Queen Creek Rd Chandler AZ 85286,1,0,4.5,
Ramg8HuxeJJJ5HKEYrrJKg,Glendale Family Dentistry,7448 W Glendale Ave Ste C126 Glendale AZ 85303,1,1,4.5,
3jbUgwZks6oMfTJslVP2Cw,Walman Eye Center,3330 N 2nd St Ste 500 Phoenix AZ 85012,1,0,2.5,
Cyd1Pzo6mJ2xfMExtsi9xw,Urgent Care Extra,6323 S Rural Rd Tempe AZ 85283,0,1,4.0,
JtfXTAkL6xFxZ-seZQ88jA,Alternative Health and Medical,6685 W Beardsley Rd Ste 140 Glendale AZ 85308,1,1,4.5,
ewENELr4P4yetoSg663lHQ,Estrella Falls Dentistry,14441 W McDowell Rd Ste B106 Goodyear AZ 85395,1,0,4.5,
w2PHq5wfGuqWmHAruLtZ0A,Nail Tech Spa,7901 E Thomas Rd Ste 103 Ste104 Scottsdale AZ 85251,0,1,3.0,
3UtBaxEs4Y6f3WqtIGFP5Q,All Smiles Dental,4161 S Eastern Ave Ste E8 Eastside Las Vegas NV 89119,1,1,4.5,
