Business Id,Business Name,Address,Parking,Price Range,Wheelchair Accessibility,Music,Stars
6ag-GYKAiU4JU3Xsr0eLzg,Designshop Edinburgh,116 Causewayside Newington Edinburgh EH9 1PU,0,3,1,1,4.0,
n5lwKizzq4wGqMwUgrF8uA,Princes Mall,Waverley Bridge New Town Old Town Edinburgh EH1 1BQ,0,2,1,1,2.0,
qbG70ascWPWsltDn-dzBNw,Enigma,138 Rose Street New Town Edinburgh EH2 3JD,0,3,1,1,4.5,
A9aDSlKb5N40FhAJqwAtDg,Cameron Toll Shopping Centre,6 Lady Road Craigmillar Edinburgh EH16 5PB,1,2,1,1,3.0,
qMBuN3TJMdPJELzAUKo4tQ,Word Power Books,43 West Nicolson Street Newington Edinburgh EH8 9DB,1,2,1,1,4.5,
mBhznLO0cYd3DaIIQUAAxA,Pipe Shop,92 Leith Walk Leith Leith Edinburgh EH6 5HB,0,4,1,1,4.0,
8oIROVNsXoB11q3Ztnql4w,Barnets Shoes,7 High Street Old Town Edinburgh EH1 1SR,1,2,1,1,3.0,
ubDHBhMUicw-Am5huIaOTQ,Lush,115 Princes Street New Town New Town Edinburgh EH2 3AA,0,2,1,1,3.5,
jMeLuvCWign8q6Rcukty2A,Hobbs,47 George Street New Town Edinburgh EH2 2HT,1,3,0,1,3.5,
V7_M4c0NdUVb5qsnTRVIqQ,News Plus,196 Bruntsfield Pl Bruntsfield Edinburgh EH10 4DF,0,1,1,1,3.0,
Bzr5F30x2tAhPbwdr61gDw,Whistles,97 George Street New Town Edinburgh EH2 3ES,1,3,0,1,4.0,
aNez8JPcA27pQEjPoHvBCw,PC World,11a Kinnaird Park Edinburgh EH15 3RD,0,2,0,1,2.0,
A0Ut5J0tZTku_UJTtfN51w,SOLE,16 Multrees Walk The Walk New Town Edinburgh EH1 3DQ,0,3,0,1,3.0,
cw-iddl4YFvJUFfkb7IcTQ,Chic of Edinburgh,23 Jeffrey Street Old Town Edinburgh EH1 1DR,1,0,1,1,4.5,
AW1YCsDVYGF0ChNGYeKNmA,Edinburgh Arts & Picture Framers,1-3 Nicolson Street Newington Edinburgh EH8 9BE,0,2,1,1,4.0,
B8gQP8Tb9_PdsaNh0QkQoQ,Edinburgh Coin Shop,11 West Crosscauseway Newington Edinburgh EH8 9JW,1,1,0,1,4.0,
U_e-nIVcw8ne_Ece7fDWOQ,International Newsagents,351 High Street New Town Old Town Edinburgh EH1 1PW,0,1,0,1,4.0,
KPFw26qAxJlYMyAZ8bb3Lg,Laiba Boutique,48 Elm Row Leith Edinburgh EH7 4AH,1,0,0,1,3.5,
bVLcsTU4h4Q6TVxHFjFmrA,Scoosh Ladieswear,107 Bruntsfield Place Bruntsfield Edinburgh EH10 4EQ,1,2,1,1,4.5,
FO9DORmsYE4YlxmwLY26qg,Schuh,32 North Bridge Old Town Edinburgh EH1 1QG,0,3,0,1,3.5,
PjeBmsRXuWCrRR75VLKXxw,Save The Children,34-36 South Bridge Newington Edinburgh EH1 1LL,1,1,0,1,4.0,
iO9iWBfoFgRGjlDoa-bcfA,Royal Artizana,115 Leith Walk Leith Edinburgh EH6 8NP,0,3,1,1,3.0,
dK4NcmoZVuHSoHue9P28Aw,Kakao By K,45 Thistle St New Town Edinburgh EH2 1DY,0,3,0,1,3.5,
A23OFxAXI7HtOjhpIJvU_Q,Cruise Clothing,94 George St New Town Edinburgh EH2 3DF,0,4,1,1,3.5,
IbcYxOzaAR69MTY71jm_EQ,Miam Miam,188 Bruntsfield Pl Bruntsfield Edinburgh EH10 4DF,0,2,1,1,4.0,
XJNjqOSZtylt9Z4zVAM3mQ,Barratt Shoes,Princes St New St New Town Edinburgh EH2 2ER,0,1,0,1,2.5,
QL4OdqvQ6iGG9XmcifwyhA,Silicon Edinburgh,159 Dalry Road Haymarket Edinburgh EH11 2EB,1,0,0,1,3.0,
bN2cq4x9SNOR0nJCFbWv4w,Garlands,29 Elm Row Leith Edinburgh EH7 4AH,0,2,0,1,4.0,
Y8EK5dLWTIjdDVcWnV_U5g,Bonnie Blue Gallery,95 High Street Old Town Edinburgh EH1 1SG,0,2,0,1,4.5,
cX6bEZR-biGdreNl7Rfrew,Burton,30 Princes Street New Town New Town Edinburgh EH2 2BY,1,0,0,1,4.0,
t2Ps-5PLIMUdt6zwLHPhjg,Harburn Hobbies,67 Elm Row Leith Edinburgh EH7 4AQ,1,3,1,1,4.0,
6kigN_ZCLQLtz_llo9nhPQ,Hogs Head Music,62 South Clerk Street Newington Newington Edinburgh EH8 9PS,1,2,1,1,4.0,
Fwg93GYqA7LcWMpQG98yoQ,Russian Shop,18 ST Marys Street Old Town Old Town Edinburgh EH1 1SU,0,4,1,1,4.0,
_UBC71O1RL4sFfwfHE2S9Q,Get Creative,100 Portobello High Street Edinburgh EH15 1AL,0,2,0,1,5.0,
mMcCYFnSS1_O3sEtjsuTvg,Pebbles,9 Jeffrey Street Old Town Edinburgh EH1 1DR,1,3,1,1,4.5,
ar1ZRSqW_KxFpi23t-ngQg,Slanj Kilts,14 St Mary's Street Old Town Edinburgh EH1 1SU,0,2,1,1,3.0,
vl71UTJa9JlMNBy3f_kdQQ,Blackwell Book Store,53-62 S Bridge Newington Edinburgh EH1 1YS,1,2,1,1,4.0,
DHKvQBI8SJUFwB56epC89A,Southside Books,58 S Bridge Newington Edinburgh EH1 1LS,0,1,1,1,4.0,
Q6VljjohsenvLnMOzxsF2w,Applejack,37 South Bridge Newington Edinburgh EH1 1LL,1,2,1,1,3.5,
tTfL-gFB3CWvxt9_I2Sriw,Mountaineering,Camping & Skiing Graham Tiso,41 Commercial Street Leith Edinburgh EH6 6JD,1,0,0,1,2.5,
gqnxcxqcJSd6XqX5_qwnSA,G Spot,60 Dalry Rd West End Edinburgh EH11 2AY,0,2,1,1,2.5,
q8VdPzb4zJsta6TBhtNetw,A & A Traders,56-60 Easter Road Leith Edinburgh EH7 5RQ,0,2,0,1,3.5,
WJ6577dgC74xsLE3K7plfg,Marks & Spencer,54 Princes Street New Town New Town Edinburgh EH2 2DQ,0,2,1,1,3.5,
tllFPy7SkAuI9HtXd-H54Q,Rikkis Music Shop,102 Leith Walk Leith Edinburgh EH6 5DT,1,2,1,1,4.0,
ha65vUp57sn6V84J4i3JOg,Scotland T Shirt Company,491 Lawnmarket Old Town Edinburgh EH1 2NT,1,2,0,1,2.5,
UjGXDE4A0P1T3JE9gFl3hw,Oxfam,The Royal Mile 109 High Street Old Town Edinburgh EH1 1SG,1,2,0,1,4.0,
f1rCA_ULGRdIF7y8P4lNPA,Maplin Electronics,118/126 Dalry Road Haymarket Edinburgh EH11 2EZ,0,2,0,1,4.0,
9u53ZXw2dl5BZ8qpYoWDDQ,Totty Rocks,40 Victoria Street Grassmarket Edinburgh EH1 2JW,0,3,1,1,3.5,
6MmdUOnaiF-al4cfToly1g,Heritage Of Scotland,459-461 Lawnmarket Old Town Old Town Edinburgh EH1 2NT,1,2,1,1,3.5,
H18T7kuEvsOJKvNQNEWctw,Ali's Cave Emporium,139-145 Lothian Road Old Town Edinburgh EH3 9AD,0,1,1,1,3.5,
t4D-A1CgfE2_JwKWWoEeew,Who's Who,8 North Bridge Old Town Edinburgh EH1 1QN,1,1,1,1,3.0,
NhyBdZt2vf80V-z6q9-FWQ,The Paper Gallery,49 Clerk Street Newington Edinburgh EH8 9JQ,1,3,1,1,3.0,
475vsfEBdBYL_pSKgRoBMw,Early Learning Centre,St James Centre New Town Edinburgh EH1 3SS,1,0,0,1,4.5,
kEu8Y0WMPf0Dg-bAaFFwkg,Doodles Ceramics Workshop,29 Marchmont Crescent Marchmont Edinburgh EH9 1HQ,1,2,1,1,4.5,
ZwmO1QOjsKYSN-0ZNctChQ,The Court Curio Shop,519 Lawnmarket Old Town Edinburgh EH1 2PE,1,0,0,1,4.0,
EcFueWZxStFir5mzzY6p-A,Forbidden Planet,40-41 Southbridge Street Newington Edinburgh EH1 1LL,1,2,1,1,4.0,
7nyG3EF8BD7GpSJI-Pv2CQ,Lindsay & Gilmour,257a Leith Walk Leith Edinburgh EH6 8NY,0,2,0,1,4.5,
LYHeA3KkzO-2SVZCkob65w,Houseproud Of Morningside,169 Morningside Road Morningside Edinburgh EH10 4AX,0,3,1,1,4.0,
2vCCr9VRhf-qo2rZVKBTGw,The Treasure Trove,23a Castle Street New Town Edinburgh EH2 3DN,1,0,0,1,5.0,
jUE2J51dGt_oONjFYV3mvQ,Banana Row,47 Eyre Pl Cannonmills Edinburgh EH3 5EY,1,2,0,1,4.0,
RsfAaUkoJkXG-mr5vOAD2A,Ripping Records,91 South Bridge Newington Edinburgh EH1 1HN,0,2,1,1,4.0,
1_V_OVIzVPojoCEF-kPn6g,Accessorize,99a Princes Street New Town Edinburgh EH2 3AA,1,3,0,1,4.0,
wb-lwMDHNh2WauYd0PiDwA,Fraser Hart,77 Princes Street New Town Edinburgh EH2 2DF,1,2,1,1,2.5,
5ca-HXOhN0S7NXF4VodtqA,Jane Norman,Ocean Terminal Shopping Centre Leith Docks Leith Edinburgh EH6 6QQ,1,0,0,1,3.0,
2vJAnAxF0MbQwbOOi9yccg,All Saints,99 Princes St New Town New Town Edinburgh EH2 3AA,0,3,1,1,3.0,
_G1WZ_BpVGhAzZ-rlBCYlw,Aga Shop,51 Frederick Street New Town Edinburgh EH2 1LH,1,3,1,1,4.5,
KzjnqmxUkuBNNEYIrp4juw,Lime Blue Diamond Store,107 George Street New Town Edinburgh EH2 3ES,0,4,1,1,4.0,
ztvSPHFlG1sutfRYFzjy9w,Meadows Pottery,11a Summerhall Place Newington Edinburgh EH9 1QE,1,3,1,1,4.0,
lvGg4xQ90NIAiDh2BlMyrA,Honeysuckle Floral Design,146 Bruntsfield Place Bruntsfield Edinburgh EH10 4ER,0,3,0,1,3.5,
ZidwgswG36UWpk6pnWpg7w,Swatch Group,40-42 Princes Street New Town New Town Edinburgh EH2 2BY,1,3,0,1,3.5,
S6koMFWPJUi-6tjseAeeQw,Topshop / Topman,Princes Street New Town New Town Edinburgh EH2 2BY,0,2,1,1,3.5,
b2gdduphJB0b9mhdr-bXAQ,B & Q,80b Newcraighall Rd Edinburgh EH15 3HS,0,0,0,1,3.5,
Pce1VZaULZMtbWeBjbR3Vg,PC World,1-17 Glasgow Rd Edinburgh EH12 8HW,0,4,1,1,2.5,
3JhNUmC10OfAHZFc7mMyGQ,Owl & Lion,15 Grassmarket Grassmarket Edinburgh EH1 2HS,0,3,1,1,4.0,
l_5Qhvbpy1rpO0hh0Qm25A,Lowe's,217 Iverson Way South End Charlotte NC 28203,1,2,1,1,3.5,
gf3hwItAL3ssLLa1rh8QIg,Bards Books,3508 N 7th St Ste 145 Phoenix AZ 85014,1,1,1,1,4.0,
OHodeZRo_NW9OZYyoMf4hA,Bella Bridesmaids,2133 Southend Dr South End Charlotte NC 28203,1,2,1,1,4.5,
0NKRV1kMtzHNpNbl8TYPDA,Borders,7320 W Bell Rd Glendale AZ 85308,1,3,1,1,3.0,
4wFtsbMr_6J3oidB6A7XIA,IRCA Furniture Showroom,2620 E Greenway Rd Phoenix AZ 85032,1,1,1,1,4.0,
FzkAOU9FnOvUhjTYhu3zkg,CityNorth,5415 E High St Phoenix AZ 85054,1,3,1,1,3.0,
Kvg6sIhS3q__ZaE4JtPa3Q,Francesca's Collections,9828 Northern Ave Ste 8 Peoria AZ 85345,1,2,1,1,4.5,
bD3-686wN4ZApuDVXyTtGw,Butterfly Petals,3820 E Main St Ste 9 Mesa AZ 85205,0,2,0,1,5.0,
5osgPv6HrsKS3XJdeIDEOw,Beads, inc.,339 Circle Ave Elizabeth Charlotte NC 28207,1,2,0,1,5.0,
aM4IoQFjiKdrDKxMFh09YQ,Consign By Design,739 Providence Rd Elizabeth Charlotte NC 28207,0,2,0,1,3.5,
wW6E2bMg2pwCnVpQri4ZwQ,Harris Teeter,1015 Providence Rd Elizabeth Charlotte NC 28207,1,2,1,1,3.0,
yDVple5-QQgEbm3Km_5ZuA,Borders,3900 Colony Rd South Park Charlotte NC 28211,0,3,1,1,2.0,
lYV6sU7yw-f9OFlNNe3YtQ,Student Book Center,704 S College Ave Tempe AZ 85281,0,3,1,1,4.5,
7TXt_mX5IFMru4-pOpRAqQ,Genrich Pharmacy,333 E Virginia Ave Ste 120 Phoenix AZ 85004,0,0,1,1,5.0,
QWM4xfjd4WCx_Ci2UG-i3A,REI,710 S Rampart Blvd Westside Las Vegas NV 89145,1,2,1,1,4.0,
Kgdx-MLulANaAxSmvJrQSQ,Best Buy,1004 N Promenade Pkwy Casa Grande AZ 85294,0,2,0,1,2.0,
K5rYdkfgxdRTDEwDLv_Cdw,Dick's Sporting Goods,South Park Mall 4325 Barclay Downs Dr South Park Charlotte NC 28209,1,2,1,1,3.5,
mRAlEfooyAa7vnUx0Yvgew,Gap,Southpark Mall 4400 Sharon Rd South Park Charlotte NC 28211,1,2,0,1,3.5,
7sNSXwZcZJ-ItpdEtzekDg,American Apparel,Southpark Mall Unit R3 4400 Sharon Rd South Park Charlotte NC 28211,0,2,1,1,3.5,
-4y4TmS1BA-snz5wFnadiA,Blain's Farm & Fleet,2202 S Stoughton Rd Glendale Madison WI 53716,1,2,1,1,3.0,
UMAhTxToFxxHltcJZAckfg,Family Care Specialty Pharmacy,10227-B University City Blvd University City Charlotte NC 28213,1,2,1,1,5.0,
dNITt4ZHk3QBSHQGjm4hZA,Plato's Closet,9630 University City Blvd University City Charlotte NC 28213,1,1,1,1,3.5,
8zfSecTNzHrO6bldI3gyeg,Burberry,SouthPark Mall 4400 Sharon Road South Park Charlotte NC 28211,0,4,1,1,4.0,
shUkyzMozfsZ5QbeJC88LA,Coach,Southpark Mall 4400 Sharon Rd South Park Charlotte NC 28209,1,3,0,1,4.5,
0DzZIa0S1tJpyvcVq6Ap6Q,Kate Spade,Southpark Mall 4400 Sharon Rd South Park Charlotte NC 28209,0,4,0,1,4.5,
MuWOxeGuCr4yJy95bP7YbQ,L'Occitane,4400 Sharon Road South Park Charlotte NC 28209,0,2,0,1,4.0,
-rXJQZMLY-ztiQPUjmG6FQ,Louis Vuitton,Southpark Mall 4400 Sharon Rd South Park Charlotte NC 28209,1,4,1,1,4.5,
OOk9pj__UNIuPmTone0bTQ,Lucky Brand Jeans,4400 Sharon Rd South Park Charlotte NC 28209,0,3,0,1,4.0,
8iVWpyfZZtgTzOct9z2WXw,Origins,Southpark Mall 4400 Sharon Rd South Park Charlotte NC 28209,0,3,1,1,4.0,
47C38Y_pSSfwUYARK1g1sA,Sur La Table,Southpark Mall 4400 Sharon Rd South Park Charlotte NC 28209,1,3,1,1,4.5,
QRpMVGh25uPRXoGKknOyMw,Costco,3801 N 33rd Ave Phoenix AZ 85017,1,2,1,1,4.0,
1kPUkLq_3gMtX_HRwcF17A,Ulta,1450 N Litchfield Rd Goodyear AZ 85338,1,2,1,1,2.5,
9DBOjNY7Ske8NYTd_kUBgw,Shanghai Tang,3500 S Las Vegas Blvd Ste N12 The Strip Las Vegas NV 89109,1,4,0,1,3.0,
Z4ssEZo38cUmBrRlYhEAYQ,Best Buy,10330 N 90th St Scottsdale AZ 85258,1,2,1,1,3.0,
lH4oXZl1u1sL4xg2hbZQ-Q,Quick Fix Cellular,1949 W Ray Rd Ste 39 Chandler AZ 85224,1,2,1,1,4.5,
MRBBWP5AqUtRffuCXK3Hbg,SuperTarget,9841 Northlake Centre Pkwy Charlotte NC 28216,1,2,1,1,4.0,
ZjD6XgE1UusuZRDXYsuFQQ,Paper Twist,2902 Selwyn Ave Ste A South Park Charlotte NC 28209,0,3,1,1,3.5,
rB2e216-BskMVJ3mrnPvFg,In The Kitchen,1725 Penn Ave Strip District Pittsburgh PA 15222,1,3,1,1,3.5,
ntb-U-AwDqzcVJnVNh9sAA,Bike Saviours, Tempe Bike Co-Op,601 W University Dr Tempe AZ 85281,0,1,0,1,4.5,
E8vtxvVP--NgFMv-FJhqJA,Grandiose,104 E Pierce St Phoenix AZ 85004,1,4,0,1,5.0,
CyCc-Fv471Dt5l7xOjrphw,Outland Cigars,4625 Piedmont Row Dr Ste 115C South Park Charlotte NC 28210,1,2,1,0,4.0,
5fBPDRmslFaBSWUapqcUxg,Outland Cigars,14815 Ballantyne Village Way Ste 160 Ballantyne Charlotte NC 28277,1,3,1,0,4.5,
8qT4-Ryg73_-roPDw7hHvA,Paper Source,6800 Phillips Pl Ct Ste A & B South Park Charlotte NC 28210,1,2,0,1,4.5,
KelNsq4i7R9WJ9tNwOQfEA,Target,8104 University City Blvd University City Charlotte NC 28213,1,2,1,1,3.5,
7O1L0mEBmg_L9JnrAoB5-w,Volcom,Miracle Mile Shops 3663 Las Vegas Blvd S Ste 800 The Strip Las Vegas NV 89109,1,2,1,1,5.0,
52uxJL2ycDqaEc_9YUZWbw,ULTA Beauty,55 S McClintock Dr Tempe AZ 85281,1,2,1,1,2.5,
sQnIwxSmu3toihB-BCYjqA,Jo-Ann Fabrics Superstore,Mesa Riverview 825 N Dobson Rd Mesa AZ 85201,1,2,1,1,3.0,
nIkJ9z9GM2mthq80s3l0Mg,Walmart Supercenter,1607 W Bethany Home Rd Phoenix AZ 85015,1,1,1,1,2.0,
KMNxlF1NV_ZvyFbl88aa8g,Sears,4531 E Thomas Rd Phoenix AZ 85018,1,2,1,1,3.5,
2eRiygVxNZbOarddftqLMg,Marshalls Scottsdale Fiesta,10220 N 90th St Scottsdale AZ 85260,1,2,1,1,3.5,
dL4Ldf8DKkfBisCsECBNKQ,Atomic Guitar Works,8550 N 91st Ave Suite 52 Peoria AZ 85345,0,2,0,1,4.5,
oHjoahzL5F0m-OGDQouEGw,Trailhead Bike Shop and Cafe,6825 N 16th St Ste A9 Phoenix AZ 85016,1,2,1,1,4.0,
0whhlunrEs5iZ3FgaUZ1Tg,Rangoon News-Store,3950 Las Vegas Blvd. S. In Mandalay Bay Eastside Las Vegas NV 89109,0,2,0,1,4.0,
eB1d-GvvVOL5Y4drD7nkGA,Gem and Bead Mall,1335 E Sunset Rd Ste D Southeast Las Vegas NV 89119,1,2,0,1,4.0,
T24xqMTc4Le1vJe4pEb_bg,Indus Beads,408 East Washington Ave Capitol Madison WI 53703,1,2,0,1,3.0,
phS9vM7lZ8DnUipdEPS-3A,The Home Depot,600 King Street N Waterloo ON N2V 2J5,1,3,0,1,3.5,
EqgJXAnJZ6S0dX5ULBT3Pg,Steve's Music Store,51 Rue St-Antoine Ouest Montréal QC H2Z 1G9,1,2,0,1,4.0,
n2GvkLwD8kjrovGYimpoBg,J Goldman,Bethany East Shopping Center 1515 E Bethany Home Rd Ste 156 Phoenix AZ 85014,1,2,1,1,4.5,
QC-HGWbkTLct6a92Rx09NQ,Londen West Records,1460 N Scottsdale Rd Tempe AZ 85281,0,2,0,1,3.0,
Ynh4G_R0QAuzjY85TSXsVA,CVS Pharmacy,802 S Mill Ave Tempe AZ 85281,1,2,1,1,2.5,
OviMzK8ivPPpj21PsLtZLQ,Walmart Supercenter,2151 Royal Ave Monona WI 53713,1,2,1,1,2.5,
61znmxVpxUROmB-c9v1Vcw,Walgreens,3339 Las Vegas Blvd S The Strip Las Vegas NV 89109,1,2,1,1,4.0,
JDVe1R7kdC0qD2ECczFuEA,Sole Sports Running Zone,1006 E Warner Rd Ste 104 Tempe AZ 85284,1,2,0,1,5.0,
7Vr6ViqyKasccpajqlVTgg,Justice,21506 S Ellsworth Loop Rd Queen Creek AZ 85242,0,3,0,1,3.0,
RFADvMrK5KBjM7f1QGg6tg,HospiceCare Thrift Store,122 Junction Rd Junction Ridge Madison WI 53717,0,1,0,1,3.5,
virPuhgf4oFFxr2hnYvEFQ,Borders,10950 W Charleston Blvd Summerlin Las Vegas NV 89135,1,2,1,1,4.0,
NqmbT5zcEpV52qx1bI1ZdQ,Ulta 3 Cosmetics & Salon,7265 Arroyo Crossing Pkwy Spring Valley Las Vegas NV 89113,1,2,1,1,3.0,
HXATHtS6NpV7UrOVZZ4PGw,Fresh & Easy Neighborhood Market,1450 W. Horizon Ridge Pkwy # 415 Ste 415 Henderson NV 89012,1,1,1,1,4.0,
EbShq7-9G0ziYqud2PrYHA,Scout & Molly's,3920 Sharon Rd Ste B150 South Park Charlotte NC 28211,1,3,1,1,4.0,
cmAs0rhZjaGJwXn8APThqQ,Family Christian Store,1848 Galleria Blvd #B Charlotte NC 28270,0,2,0,1,4.0,
sYhm6HdBAq5j5SqOR-11tg,Death of Vinyl,6307 Boulevard Saint-Laurent Montréal QC H2S 3C2,1,1,0,1,4.0,
vTjnSoJ6S61L5WV1vTzKnw,Apple Store,1321 rue Ste-Catherine O Montréal QC H3G 1P7,1,3,1,1,3.5,
YsFZD8t-VLGH64dzQOlOKg,Murray Avenue Apothecary,4227 Murray Ave Greenfield Pittsburgh PA 15217,1,3,1,1,4.5,
OiTfYa2MmnYvjZCrr8WabA,RadioShack,Bell Road Shop Ctr 3510 E Bell Rd  Ste B1 Phoenix AZ 85032,1,4,0,1,3.0,
91uSm9J20iRmqe7qmINs4w,The LEGO Store,Chandler Fashion Center 3111 W Chandler Blvd Chandler AZ 85226,1,2,0,1,5.0,
0bj8zCY_2MUnqHWVv-qaSQ,J.Crew Factory Store,685 S. Grand Central Parkway Building 20 Suite 2001 Downtown Las Vegas NV 89106,1,3,1,1,3.5,
bDAMeHSwPt9HZUTvwgb6_Q,Lane Bryant,4040 Blue Diamond Rd Southwest Las Vegas NV 89139,0,3,0,1,4.0,
vscLWT-4SLREFfVPjF9C1Q,In Step,Encore 3131 Las Vegas Blvd S The Strip Las Vegas NV 89109,0,4,1,1,4.0,
mmh6kFqe9Vl2Wtsj0JH10A,RadioShack,Boca Park Marketplace 8800 W Charleston Ste 29 Westside Las Vegas NV 89117,1,2,0,1,2.5,
RRmdG5PuMbLTTrhfBJjtyw,B. Lime, A Green Store,12 E Washington St Champaign IL 61820,1,2,0,1,4.5,
CSuIebFIkTVELjbjxZiajA,Metal Devastation,2724 E Bell Rd Phoenix AZ 85032,0,0,0,1,4.5,
CdfA0369R3u8hj864GdUzw,Fossil Store,3111 W. Chandler Blvd. 2162 Chandler AZ 85226,0,3,0,1,4.0,
L0yc_qH0SItiEq_MzQzRdg,Harvey Nichols,30 - 34 St Andrew Square New Town New Town Edinburgh EH2 2AD,1,4,1,1,3.5,
--4Pe8BZ6gj57VFL5mUE8g,Office Max,21001 North Tatum Blvd. #24 Phoenix AZ 85050,0,3,0,1,3.0,
ok2jg5H5LVf4CSFaB6QXwg,Ever So Sweet,Leith Edinburgh EH7 5SF,1,0,0,1,3.5,
n6eQomjE3b7k3TqqD0kY6g,Gap Outlet,Arizona Mills 5000 Arizona Mills Cir Ste 274 Tempe AZ 85282,0,2,1,1,3.0,
unEfbsbbRf-xaM_cuiyB2Q,Nine West Outlet,5000 S Arizona Mills Cir Tempe AZ 85282,0,2,0,1,3.5,
w8D3DAby1nVgU8a4s3z88w,Butter Toast Boutique,908 N 6th St Phoenix AZ 85004,1,2,0,1,4.5,
D090EfA12awOvoA2O1wU8Q,Goodwill,651 State St Capitol Madison WI 53703,1,1,1,1,4.0,
trKyHby4iaz5wOLRIqA6ZA,Armani Exchange,7014 E Camelback Rd Ste 2043 Scottsdale AZ 85251,1,2,0,1,2.0,
-blTQh5Dh1Q_FZruozEvfA,Scraps of Love,9720 W Peoria Ave Ste 130 Peoria AZ 85345,1,2,1,1,4.5,
dw6GnNTmQJd-9soB1aqVZw,Dog-Eared Pages,16428 N 32nd St Ste 111 Phoenix AZ 85032,1,1,1,1,4.0,
QJVA5qMZpJEhmVXl_04Zsw,Modern Fabrics,1504 Camden Rd Ste 300 South End Charlotte NC 28203,1,2,1,1,4.5,
KaYEq9dqlmxEPnDcRJZBUw,Old Navy,55 S. McClintock Drive Tempe AZ 85281,0,2,1,1,3.0,
UyoPbeXh9MOaOXAQaDpaUQ,Little Shop of Magic,4160 S Durango Dr Ste 120 Spring Valley Las Vegas NV 89147,1,2,1,1,4.0,
uL1yEu1Ngy2OlQW8SERQKw,Viva Las VegaStamps,1008 E Sahara Downtown Las Vegas NV 89104,1,2,0,1,5.0,
DYlU0YDZyuL8VGz0pCL6uQ,Verde Maison,15037 N Scottsdale Rd Suite 189 Scottsdale AZ 85254,1,3,1,1,4.0,
9H9HiF7H51MteiyXoEUQlA,Dick's Sporting Goods,Emerald Center 8550 S Emerald Dr Tempe AZ 85284,1,2,1,1,3.5,
CYC_LaZ92tAZeZ7qTpdrmQ,Safeway,1159 W Chandler Blvd Chandler AZ 85224,1,2,0,1,4.0,
ub69pKpGU4zMJKNW4dyLng,TJ Maxx,4000 S Maryland Pkwy Ste A Eastside Las Vegas NV 89119,1,2,0,1,4.0,
IkbfO3Db_G_HJOHjyfVnsw,Scottsdale Civic Center Plaza,Scottsdale AZ 85251,1,1,0,1,5.0,
EZzxgZWZtag--gasL5UxKg,Encore Sundries,3131 Las Vegas Blvd. South The Strip Las Vegas NV 89109,1,3,0,1,3.0,
yQR0r2FCFMXgYT8wmkwhGw,Bare Escentuals,3200 S Las Vegas Blvd The Strip Las Vegas NV 89109,0,2,1,1,4.5,
_0F9ZpDmHbH45kM7ujD9Fg,An Affair To Remember,9330 East Poinsettia Dr Scottsdale AZ 85260,1,2,0,1,2.5,
1sje-96tofVSip2ed3OWdA,Best Buy,1628 S Signal Butte Rd Mesa AZ 85209,1,3,1,1,2.0,
rXYGJsyj10r9zogeByIz9w,T-Mobile,555 N. Scottsdale Rd Suite 107 Tempe AZ 85281,0,0,0,1,5.0,
AsTnV3G74QOeaxhZilLy0Q,LensCrafters,5315 E High St Ste 111 Phoenix AZ 85054,0,2,0,1,2.5,
z5r5ppDtdemeq1mfdXSsIA,ModernLV,Henderson NV 89012,1,2,0,1,5.0,
Du3NFMGQ6KDbLIEUT1aHlg,Lovebug Baby,9911 S Eastern Ave Ste 140 Southeast Las Vegas NV 89183,1,2,1,1,4.0,
6zd_tZhd5kdKBj76ztjyTA,Victoria's Secret,3111 W Chandler Blvd Chandler AZ 85226,1,2,0,1,3.5,
ifwnTZEKORhFDxx4CR7ayg,Robinson Krohn Window Fashions,5620 N 53rd Ave Glendale AZ 85301,1,2,0,1,4.0,
vNsxy_DkMWr8tzCEGR7W8g,Macy's,3107 West Chandler Blvd Chandler AZ 85226,1,2,1,1,3.5,
Hu4ODHwuZhAkAdDM4cJhxg,Ed Hardy by Christian Audigier,Fashion Show Mall 3200 Las Vegas Blvd The Strip Las Vegas NV 89109,0,3,1,1,2.0,
DR-wAlEv5E2s7uQrbgnzwg,7 For All Mankind,The Shoppes at The Palazzo 3327 Las Vegas Blvd S #2844 Eastside Las Vegas NV 89109,0,3,1,1,4.0,
GCXIX5KKhaQciRzJcx6bSA,American Apparel,502 State St. Capitol Madison WI 53703,0,3,0,1,3.0,
t6HgfCRbK1Wpb3uMT0GOKw,Anthropologie,702 N Midvale Blvd Bldg C Madison WI 53705,0,3,0,1,3.5,
W3rnsfNRqfimKVIKv9m8pw,Julia's Coffee,1133 N Wendover Rd Cotswold Charlotte NC 28211,1,1,1,1,4.0,
XGsGi7EHQXwxBExII57uvQ,Jo-Ann Fabric and Craft Store,651 Marks St Henderson NV 89014,1,2,1,1,3.5,
TLUD93ys-QxbnkQaLZGslQ,Ye Olde Pipe & Tobacco Shoppe,4525 N 24th St Ste 110 Phoenix AZ 85016,1,2,1,1,4.0,
YFNcLPj_MNvxlpq2Sw0hKw,IKEA,8300 Ikea Blvd University City Charlotte NC 28262,1,2,1,1,4.0,
8-OxtKNGZAy9UBiSnNcubw,Lowes,777 E Baseline Rd Tempe AZ 85283,1,2,1,1,3.5,
vdFktqVjR1cjs0fA8hA-7w,Lush,3950 Las Vegas Blvd Ste 115 The Strip Las Vegas NV 89119,1,2,1,1,4.5,
