Business Id,Business Name,Address,Parking,Price Range,Wheelchair Accessibility,Music,Stars
2vJAnAxF0MbQwbOOi9yccg,Shopping,99 Princes St New Town New Town Edinburgh EH2 3AA,0,3,1,0,3.0,
_G1WZ_BpVGhAzZ-rlBCYlw,Shopping,51 Frederick Street New Town Edinburgh EH2 1LH,1,3,1,0,4.5,
KzjnqmxUkuBNNEYIrp4juw,Shopping,107 George Street New Town Edinburgh EH2 3ES,0,4,1,0,4.0,
ztvSPHFlG1sutfRYFzjy9w,Shopping,11a Summerhall Place Newington Edinburgh EH9 1QE,1,3,1,0,4.0,
lvGg4xQ90NIAiDh2BlMyrA,Shopping,146 Bruntsfield Place Bruntsfield Edinburgh EH10 4ER,0,3,0,0,3.5,
ZidwgswG36UWpk6pnWpg7w,Shopping,40-42 Princes Street New Town New Town Edinburgh EH2 2BY,0,3,0,0,3.5,
S6koMFWPJUi-6tjseAeeQw,Shopping,Princes Street New Town New Town Edinburgh EH2 2BY,0,2,1,0,3.5,
b2gdduphJB0b9mhdr-bXAQ,Shopping,80b Newcraighall Rd Edinburgh EH15 3HS,0,0,0,0,3.5,
Pce1VZaULZMtbWeBjbR3Vg,Shopping,1-17 Glasgow Rd Edinburgh EH12 8HW,0,4,1,0,2.5,
3JhNUmC10OfAHZFc7mMyGQ,Shopping,15 Grassmarket Grassmarket Edinburgh EH1 2HS,0,3,1,0,4.0,
l_5Qhvbpy1rpO0hh0Qm25A,Shopping,217 Iverson Way South End Charlotte NC 28203,1,2,1,0,3.5,
gf3hwItAL3ssLLa1rh8QIg,Shopping,3508 N 7th St Ste 145 Phoenix AZ 85014,1,1,1,0,4.0,
OHodeZRo_NW9OZYyoMf4hA,Shopping,2133 Southend Dr South End Charlotte NC 28203,1,2,1,0,4.5,
0NKRV1kMtzHNpNbl8TYPDA,Shopping,7320 W Bell Rd Glendale AZ 85308,1,3,1,0,3.0,
4wFtsbMr_6J3oidB6A7XIA,Shopping,2620 E Greenway Rd Phoenix AZ 85032,1,1,1,0,4.0,
FzkAOU9FnOvUhjTYhu3zkg,Shopping,5415 E High St Phoenix AZ 85054,1,3,1,0,3.0,
Kvg6sIhS3q__ZaE4JtPa3Q,Shopping,9828 Northern Ave Ste 8 Peoria AZ 85345,1,2,1,0,4.5,
bD3-686wN4ZApuDVXyTtGw,Shopping,3820 E Main St Ste 9 Mesa AZ 85205,0,2,0,0,5.0,
5osgPv6HrsKS3XJdeIDEOw,Shopping,339 Circle Ave Elizabeth Charlotte NC 28207,1,2,0,0,5.0,
aM4IoQFjiKdrDKxMFh09YQ,Shopping,739 Providence Rd Elizabeth Charlotte NC 28207,0,2,0,0,3.5,
wW6E2bMg2pwCnVpQri4ZwQ,Shopping,1015 Providence Rd Elizabeth Charlotte NC 28207,1,2,1,0,3.0,
yDVple5-QQgEbm3Km_5ZuA,Shopping,3900 Colony Rd South Park Charlotte NC 28211,0,3,1,0,2.0,
lYV6sU7yw-f9OFlNNe3YtQ,Shopping,704 S College Ave Tempe AZ 85281,0,3,1,0,4.5,
7TXt_mX5IFMru4-pOpRAqQ,Shopping,333 E Virginia Ave Ste 120 Phoenix AZ 85004,0,0,1,0,5.0,
QWM4xfjd4WCx_Ci2UG-i3A,Shopping,710 S Rampart Blvd Westside Las Vegas NV 89145,1,2,1,0,4.0,
Kgdx-MLulANaAxSmvJrQSQ,Shopping,1004 N Promenade Pkwy Casa Grande AZ 85294,0,2,0,0,2.0,
K5rYdkfgxdRTDEwDLv_Cdw,Shopping,South Park Mall 4325 Barclay Downs Dr South Park Charlotte NC 28209,1,2,1,0,3.5,
mRAlEfooyAa7vnUx0Yvgew,Shopping,Southpark Mall 4400 Sharon Rd South Park Charlotte NC 28211,1,2,0,0,3.5,
7sNSXwZcZJ-ItpdEtzekDg,Shopping,Southpark Mall Unit R3 4400 Sharon Rd South Park Charlotte NC 28211,0,2,1,0,3.5,
-4y4TmS1BA-snz5wFnadiA,Shopping,2202 S Stoughton Rd Glendale Madison WI 53716,1,2,1,0,3.0,
UMAhTxToFxxHltcJZAckfg,Shopping,10227-B University City Blvd University City Charlotte NC 28213,1,2,1,0,5.0,
dNITt4ZHk3QBSHQGjm4hZA,Shopping,9630 University City Blvd University City Charlotte NC 28213,1,1,1,0,3.5,
8zfSecTNzHrO6bldI3gyeg,Shopping,SouthPark Mall 4400 Sharon Road South Park Charlotte NC 28211,0,4,1,0,4.0,
shUkyzMozfsZ5QbeJC88LA,Shopping,Southpark Mall 4400 Sharon Rd South Park Charlotte NC 28209,1,3,0,0,4.5,
0DzZIa0S1tJpyvcVq6Ap6Q,Shopping,Southpark Mall 4400 Sharon Rd South Park Charlotte NC 28209,0,4,0,0,4.5,
MuWOxeGuCr4yJy95bP7YbQ,Shopping,4400 Sharon Road South Park Charlotte NC 28209,0,2,0,0,4.0,
-rXJQZMLY-ztiQPUjmG6FQ,Shopping,Southpark Mall 4400 Sharon Rd South Park Charlotte NC 28209,1,4,1,0,4.5,
OOk9pj__UNIuPmTone0bTQ,Shopping,4400 Sharon Rd South Park Charlotte NC 28209,0,3,0,0,4.0,
8iVWpyfZZtgTzOct9z2WXw,Shopping,Southpark Mall 4400 Sharon Rd South Park Charlotte NC 28209,0,3,1,0,4.0,
47C38Y_pSSfwUYARK1g1sA,Shopping,Southpark Mall 4400 Sharon Rd South Park Charlotte NC 28209,1,3,1,0,4.5,
QRpMVGh25uPRXoGKknOyMw,Shopping,3801 N 33rd Ave Phoenix AZ 85017,1,2,1,0,4.0,
1kPUkLq_3gMtX_HRwcF17A,Shopping,1450 N Litchfield Rd Goodyear AZ 85338,1,2,1,0,2.5,
9DBOjNY7Ske8NYTd_kUBgw,Shopping,3500 S Las Vegas Blvd Ste N12 The Strip Las Vegas NV 89109,0,4,0,0,3.0,
Z4ssEZo38cUmBrRlYhEAYQ,Shopping,10330 N 90th St Scottsdale AZ 85258,1,2,1,0,3.0,
lH4oXZl1u1sL4xg2hbZQ-Q,Shopping,1949 W Ray Rd Ste 39 Chandler AZ 85224,1,2,1,0,4.5,
MRBBWP5AqUtRffuCXK3Hbg,Shopping,9841 Northlake Centre Pkwy Charlotte NC 28216,1,2,1,0,4.0,
ZjD6XgE1UusuZRDXYsuFQQ,Shopping,2902 Selwyn Ave Ste A South Park Charlotte NC 28209,0,3,1,0,3.5,
rB2e216-BskMVJ3mrnPvFg,Shopping,1725 Penn Ave Strip District Pittsburgh PA 15222,1,3,1,0,3.5,
ntb-U-AwDqzcVJnVNh9sAA,Shopping,601 W University Dr Tempe AZ 85281,0,1,0,0,4.5,
E8vtxvVP--NgFMv-FJhqJA,Shopping,104 E Pierce St Phoenix AZ 85004,0,4,0,0,5.0,
CyCc-Fv471Dt5l7xOjrphw,Shopping,4625 Piedmont Row Dr Ste 115C South Park Charlotte NC 28210,1,2,1,0,4.0,
5fBPDRmslFaBSWUapqcUxg,Shopping,14815 Ballantyne Village Way Ste 160 Ballantyne Charlotte NC 28277,1,3,1,0,4.5,
8qT4-Ryg73_-roPDw7hHvA,Shopping,6800 Phillips Pl Ct Ste A & B South Park Charlotte NC 28210,1,2,0,0,4.5,
KelNsq4i7R9WJ9tNwOQfEA,Shopping,8104 University City Blvd University City Charlotte NC 28213,1,2,1,0,3.5,
7O1L0mEBmg_L9JnrAoB5-w,Shopping,Miracle Mile Shops 3663 Las Vegas Blvd S Ste 800 The Strip Las Vegas NV 89109,1,2,1,0,5.0,
52uxJL2ycDqaEc_9YUZWbw,Shopping,55 S McClintock Dr Tempe AZ 85281,1,2,1,0,2.5,
sQnIwxSmu3toihB-BCYjqA,Shopping,Mesa Riverview 825 N Dobson Rd Mesa AZ 85201,1,2,1,0,3.0,
nIkJ9z9GM2mthq80s3l0Mg,Shopping,1607 W Bethany Home Rd Phoenix AZ 85015,1,1,1,0,2.0,
KMNxlF1NV_ZvyFbl88aa8g,Shopping,4531 E Thomas Rd Phoenix AZ 85018,1,2,1,0,3.5,
2eRiygVxNZbOarddftqLMg,Shopping,10220 N 90th St Scottsdale AZ 85260,1,2,1,0,3.5,
dL4Ldf8DKkfBisCsECBNKQ,Shopping,8550 N 91st Ave Suite 52 Peoria AZ 85345,0,2,0,0,4.5,
oHjoahzL5F0m-OGDQouEGw,Shopping,6825 N 16th St Ste A9 Phoenix AZ 85016,1,2,1,0,4.0,
0whhlunrEs5iZ3FgaUZ1Tg,Shopping,3950 Las Vegas Blvd. S. In Mandalay Bay Eastside Las Vegas NV 89109,0,2,0,0,4.0,
eB1d-GvvVOL5Y4drD7nkGA,Shopping,1335 E Sunset Rd Ste D Southeast Las Vegas NV 89119,1,2,0,0,4.0,
T24xqMTc4Le1vJe4pEb_bg,Shopping,408 East Washington Ave Capitol Madison WI 53703,1,2,0,0,3.0,
phS9vM7lZ8DnUipdEPS-3A,Shopping,600 King Street N Waterloo ON N2V 2J5,1,3,0,0,3.5,
EqgJXAnJZ6S0dX5ULBT3Pg,Shopping,51 Rue St-Antoine Ouest Montréal QC H2Z 1G9,1,2,0,0,4.0,
n2GvkLwD8kjrovGYimpoBg,Shopping,Bethany East Shopping Center 1515 E Bethany Home Rd Ste 156 Phoenix AZ 85014,1,2,1,0,4.5,
QC-HGWbkTLct6a92Rx09NQ,Shopping,1460 N Scottsdale Rd Tempe AZ 85281,0,2,0,0,3.0,
Ynh4G_R0QAuzjY85TSXsVA,Shopping,802 S Mill Ave Tempe AZ 85281,1,2,1,0,2.5,
OviMzK8ivPPpj21PsLtZLQ,Shopping,2151 Royal Ave Monona WI 53713,1,2,1,0,2.5,
61znmxVpxUROmB-c9v1Vcw,Shopping,3339 Las Vegas Blvd S The Strip Las Vegas NV 89109,1,2,1,0,4.0,
JDVe1R7kdC0qD2ECczFuEA,Shopping,1006 E Warner Rd Ste 104 Tempe AZ 85284,1,2,0,0,5.0,
7Vr6ViqyKasccpajqlVTgg,Shopping,21506 S Ellsworth Loop Rd Queen Creek AZ 85242,0,3,0,0,3.0,
RFADvMrK5KBjM7f1QGg6tg,Shopping,122 Junction Rd Junction Ridge Madison WI 53717,0,1,0,0,3.5,
virPuhgf4oFFxr2hnYvEFQ,Shopping,10950 W Charleston Blvd Summerlin Las Vegas NV 89135,1,2,1,0,4.0,
NqmbT5zcEpV52qx1bI1ZdQ,Shopping,7265 Arroyo Crossing Pkwy Spring Valley Las Vegas NV 89113,1,2,1,0,3.0,
HXATHtS6NpV7UrOVZZ4PGw,Shopping,1450 W. Horizon Ridge Pkwy # 415 Ste 415 Henderson NV 89012,1,1,1,0,4.0,
EbShq7-9G0ziYqud2PrYHA,Shopping,3920 Sharon Rd Ste B150 South Park Charlotte NC 28211,1,3,1,0,4.0,
cmAs0rhZjaGJwXn8APThqQ,Shopping,1848 Galleria Blvd #B Charlotte NC 28270,0,2,0,0,4.0,
sYhm6HdBAq5j5SqOR-11tg,Shopping,6307 Boulevard Saint-Laurent Montréal QC H2S 3C2,1,1,0,0,4.0,
vTjnSoJ6S61L5WV1vTzKnw,Shopping,1321 rue Ste-Catherine O Montréal QC H3G 1P7,1,3,1,0,3.5,
YsFZD8t-VLGH64dzQOlOKg,Shopping,4227 Murray Ave Greenfield Pittsburgh PA 15217,1,3,1,0,4.5,
OiTfYa2MmnYvjZCrr8WabA,Shopping,Bell Road Shop Ctr 3510 E Bell Rd  Ste B1 Phoenix AZ 85032,0,4,0,0,3.0,
91uSm9J20iRmqe7qmINs4w,Shopping,Chandler Fashion Center 3111 W Chandler Blvd Chandler AZ 85226,1,2,0,0,5.0,
0bj8zCY_2MUnqHWVv-qaSQ,Shopping,685 S. Grand Central Parkway Building 20 Suite 2001 Downtown Las Vegas NV 89106,1,3,1,0,3.5,
bDAMeHSwPt9HZUTvwgb6_Q,Shopping,4040 Blue Diamond Rd Southwest Las Vegas NV 89139,0,3,0,0,4.0,
vscLWT-4SLREFfVPjF9C1Q,Shopping,Encore 3131 Las Vegas Blvd S The Strip Las Vegas NV 89109,0,4,1,0,4.0,
mmh6kFqe9Vl2Wtsj0JH10A,Shopping,Boca Park Marketplace 8800 W Charleston Ste 29 Westside Las Vegas NV 89117,1,2,0,0,2.5,
RRmdG5PuMbLTTrhfBJjtyw,Shopping,12 E Washington St Champaign IL 61820,0,2,0,0,4.5,
CSuIebFIkTVELjbjxZiajA,Shopping,2724 E Bell Rd Phoenix AZ 85032,0,0,0,0,4.5,
CdfA0369R3u8hj864GdUzw,Shopping,3111 W. Chandler Blvd. 2162 Chandler AZ 85226,0,3,0,0,4.0,
L0yc_qH0SItiEq_MzQzRdg,Shopping,30 - 34 St Andrew Square New Town New Town Edinburgh EH2 2AD,1,4,1,0,3.5,
--4Pe8BZ6gj57VFL5mUE8g,Shopping,21001 North Tatum Blvd. #24 Phoenix AZ 85050,0,3,0,0,3.0,
ok2jg5H5LVf4CSFaB6QXwg,Shopping,Leith Edinburgh EH7 5SF,0,0,0,0,3.5,
n6eQomjE3b7k3TqqD0kY6g,Shopping,Arizona Mills 5000 Arizona Mills Cir Ste 274 Tempe AZ 85282,0,2,1,0,3.0,
unEfbsbbRf-xaM_cuiyB2Q,Shopping,5000 S Arizona Mills Cir Tempe AZ 85282,0,2,0,0,3.5,
w8D3DAby1nVgU8a4s3z88w,Shopping,908 N 6th St Phoenix AZ 85004,1,2,0,0,4.5,
D090EfA12awOvoA2O1wU8Q,Shopping,651 State St Capitol Madison WI 53703,1,1,1,0,4.0,
trKyHby4iaz5wOLRIqA6ZA,Shopping,7014 E Camelback Rd Ste 2043 Scottsdale AZ 85251,0,2,0,0,2.0,
-blTQh5Dh1Q_FZruozEvfA,Shopping,9720 W Peoria Ave Ste 130 Peoria AZ 85345,1,2,1,0,4.5,
dw6GnNTmQJd-9soB1aqVZw,Shopping,16428 N 32nd St Ste 111 Phoenix AZ 85032,1,1,1,0,4.0,
QJVA5qMZpJEhmVXl_04Zsw,Shopping,1504 Camden Rd Ste 300 South End Charlotte NC 28203,1,2,1,0,4.5,
KaYEq9dqlmxEPnDcRJZBUw,Shopping,55 S. McClintock Drive Tempe AZ 85281,0,2,1,0,3.0,
UyoPbeXh9MOaOXAQaDpaUQ,Shopping,4160 S Durango Dr Ste 120 Spring Valley Las Vegas NV 89147,1,2,1,0,4.0,
uL1yEu1Ngy2OlQW8SERQKw,Shopping,1008 E Sahara Downtown Las Vegas NV 89104,1,2,0,0,5.0,
DYlU0YDZyuL8VGz0pCL6uQ,Shopping,15037 N Scottsdale Rd Suite 189 Scottsdale AZ 85254,1,3,1,0,4.0,
9H9HiF7H51MteiyXoEUQlA,Shopping,Emerald Center 8550 S Emerald Dr Tempe AZ 85284,1,2,1,0,3.5,
CYC_LaZ92tAZeZ7qTpdrmQ,Shopping,1159 W Chandler Blvd Chandler AZ 85224,1,2,0,0,4.0,
ub69pKpGU4zMJKNW4dyLng,Shopping,4000 S Maryland Pkwy Ste A Eastside Las Vegas NV 89119,1,2,0,0,4.0,
IkbfO3Db_G_HJOHjyfVnsw,Shopping,Scottsdale AZ 85251,1,1,0,0,5.0,
EZzxgZWZtag--gasL5UxKg,Shopping,3131 Las Vegas Blvd. South The Strip Las Vegas NV 89109,0,3,0,0,3.0,
yQR0r2FCFMXgYT8wmkwhGw,Shopping,3200 S Las Vegas Blvd The Strip Las Vegas NV 89109,0,2,1,0,4.5,
_0F9ZpDmHbH45kM7ujD9Fg,Shopping,9330 East Poinsettia Dr Scottsdale AZ 85260,1,2,0,0,2.5,
1sje-96tofVSip2ed3OWdA,Shopping,1628 S Signal Butte Rd Mesa AZ 85209,1,3,1,0,2.0,
rXYGJsyj10r9zogeByIz9w,Shopping,555 N. Scottsdale Rd Suite 107 Tempe AZ 85281,0,0,0,0,5.0,
AsTnV3G74QOeaxhZilLy0Q,Shopping,5315 E High St Ste 111 Phoenix AZ 85054,0,2,0,0,2.5,
z5r5ppDtdemeq1mfdXSsIA,Shopping,Henderson NV 89012,0,2,0,0,5.0,
Du3NFMGQ6KDbLIEUT1aHlg,Shopping,9911 S Eastern Ave Ste 140 Southeast Las Vegas NV 89183,1,2,1,0,4.0,
6zd_tZhd5kdKBj76ztjyTA,Shopping,3111 W Chandler Blvd Chandler AZ 85226,1,2,0,0,3.5,
ifwnTZEKORhFDxx4CR7ayg,Shopping,5620 N 53rd Ave Glendale AZ 85301,0,2,0,0,4.0,
vNsxy_DkMWr8tzCEGR7W8g,Shopping,3107 West Chandler Blvd Chandler AZ 85226,1,2,1,0,3.5,
Hu4ODHwuZhAkAdDM4cJhxg,Shopping,Fashion Show Mall 3200 Las Vegas Blvd The Strip Las Vegas NV 89109,0,3,1,0,2.0,
DR-wAlEv5E2s7uQrbgnzwg,Shopping,The Shoppes at The Palazzo 3327 Las Vegas Blvd S #2844 Eastside Las Vegas NV 89109,0,3,1,0,4.0,
GCXIX5KKhaQciRzJcx6bSA,Shopping,502 State St. Capitol Madison WI 53703,0,3,0,0,3.0,
t6HgfCRbK1Wpb3uMT0GOKw,Shopping,702 N Midvale Blvd Bldg C Madison WI 53705,0,3,0,0,3.5,
W3rnsfNRqfimKVIKv9m8pw,Shopping,1133 N Wendover Rd Cotswold Charlotte NC 28211,1,1,1,0,4.0,
XGsGi7EHQXwxBExII57uvQ,Shopping,651 Marks St Henderson NV 89014,1,2,1,0,3.5,
TLUD93ys-QxbnkQaLZGslQ,Shopping,4525 N 24th St Ste 110 Phoenix AZ 85016,1,2,1,0,4.0,
YFNcLPj_MNvxlpq2Sw0hKw,Shopping,8300 Ikea Blvd University City Charlotte NC 28262,1,2,1,0,4.0,
8-OxtKNGZAy9UBiSnNcubw,Shopping,777 E Baseline Rd Tempe AZ 85283,1,2,1,0,3.5,
vdFktqVjR1cjs0fA8hA-7w,Shopping,3950 Las Vegas Blvd Ste 115 The Strip Las Vegas NV 89119,1,2,1,0,4.5,
3aZTCzXPSKeJU-sDEwLYWw,Shopping,7333 West Towne Mall Way Madison WI 53719,1,1,1,0,3.5,
qX1X5sZUgIfD_6Bct0sRKA,Shopping,2156 E Williams Field Rd #111 Gilbert AZ 85295,0,3,0,0,4.5,
Bf7ajvrkxk9Paks3-u6FMA,Shopping,7285 Aliante Parkway North Las Vegas NV 89084,0,2,0,0,2.0,
aUDfJ-5q2hl3MnP18rQoXg,Shopping,3500 S  Las Vegas Blvd Ste E-13 The Strip Las Vegas NV 89109,1,4,1,0,4.5,
QAUMln2eNqw0-ETRlZuBVw,Shopping,609 N Stephanie Street Henderson NV 89014,1,3,1,0,3.0,
-YtGU_1Sc1E57-gJfUcDTw,Shopping,4501 N. Scottsdale Rd. Scottsdale AZ 85251,1,3,1,0,3.0,
xx37S9SerTIaSZLKfpZZjg,Shopping,Las Vegas Premium Outlets 875 S Grand Central Pkwy Ste 1605 Downtown Las Vegas NV 89106,1,2,1,0,4.0,
qtu6pCOHhro-ylPeolZ6LA,Shopping,750 S Rampart Blvd Ste 8 Westside Las Vegas NV 89145,0,0,0,0,5.0,
Sfyprm6UimM8xWgPP_fIKQ,Shopping,1848 Galleria Blvd Charlotte NC 28270,1,2,1,0,4.0,
fwFkMP9JKrtcxmG68TsPmA,Shopping,455 N 3rd St Phoenix AZ 85004,1,1,1,0,4.0,
mreFUEBcePvF0ovORu2qng,Shopping,4200 N 7th Ave Phoenix AZ 85013,1,2,0,0,3.5,
7fwe5VVJ0RvmNp-u0EPN5g,Shopping,500 N Walnut St Champaign IL 61820,1,2,1,0,4.5,
hbOfdSnaIVfabkOnWhWIGg,Shopping,15389 W. McDowell Road Goodyear AZ 85338,0,2,0,0,2.5,
ywTb9KCw_PHvk0Ts0v_UxA,Shopping,3200 Las Vegas Blvd S The Strip Las Vegas NV 89109,1,3,1,0,4.5,
-eGTRXRUBYnypv8Jk08nKA,Shopping,300 S Main St Verona WI 53593,1,1,1,0,4.0,
e-NeZXTnBDPlu2LfjXpv9w,Shopping,7400 1/2 Church St Pittsburgh PA 15218,1,1,0,0,3.5,
M2TzzDd9nHEoXvOLA-BuyQ,Shopping,5873 Forbes Ave Squirrel Hill Pittsburgh PA 15217,1,0,1,0,2.5,
P0-ahIRWVNR9WHG4dlZkpQ,Shopping,15633 S 32nd St Phoenix AZ 85048,1,1,0,0,3.5,
1YwEQ0Ei2jTDxYlktFZXrw,Shopping,4400 Papa Joe Hendrick Blvd Charlotte NC 28262,1,1,0,0,4.5,
4C5b-xIlEKy_fAxZKswAhA,Shopping,5165 S Fort Apache Rd Ste 170 Spring Valley Las Vegas NV 89148,1,2,1,0,4.0,
qxomM4mGu3cu13_YxHfd-w,Shopping,170 S Green Valley Pkwy Henderson NV 89012,1,2,1,0,5.0,
yCQLrKLiJnlONnvAW-dWwA,Shopping,14275 N 87th St Ste 112 Scottsdale AZ 85260,0,3,0,0,4.0,
MSl5VK37822321Jc-pCflw,Shopping,350 W Lake Mead Pkwy Henderson NV 89015,1,2,1,0,4.0,
vRZhCuKs1TeyrNtDcFJrQA,Shopping,21655 N Lake Pleasant Pkwy Peoria AZ 85382,1,2,0,0,4.0,
DrG1ShT9meH9wpJ26aUj_Q,Shopping,7014 E Camelback Rd Scottsdale AZ 85251,0,2,0,0,5.0,
CDhFwbjDZKARmTadMejc_g,Shopping,7014 E Camelback Rd # 1144 Scottsdale AZ 85251,1,4,0,0,4.0,
hKqGrfsWnDnMtLuKuyeF5w,Shopping,9744 West Northern Avenue Peoria AZ 85345,1,2,1,0,3.0,
kSNXWc3-D687Y6MPdMcBSg,Shopping,210 N. Boulder Hwy Suite 160 Henderson NV 89015,1,2,1,0,4.5,
MjNHFNzphMaDI5d-VLEj2Q,Shopping,1231 W Warm Springs Rd Bldg F Henderson NV 89014,1,1,1,0,3.5,
wfQZwWh_q2v3GZ4OpGyfrQ,Shopping,4747 N Central Ave Phoenix AZ 85012,0,1,1,0,4.0,
VQAL0hpGZVDgFuTU_x3N9w,Shopping,2406 E Thomas Road Phoenix AZ 85016,0,3,0,0,2.5,
H-c8pdcsJJofXAeWxzk0Gw,Shopping,420 S 27th St South Side Pittsburgh PA 15203,1,3,1,0,4.0,
s2YrgQ6YhkYfJ_fDvaZjBg,Shopping,2125 Penn Ave Strip District Pittsburgh PA 15222,1,2,0,0,2.5,
g9GYz9CCmzCR8gtSPxxkSA,Shopping,1430 Winnifred St South End Charlotte NC 28203,1,0,0,0,2.5,
_C4LYux9IHgTr0ghYbKVgA,Shopping,5202 N 7th St Phoenix AZ 85014,0,2,1,0,4.0,
OPSra94tNtjQSwn220l-Yg,Shopping,137 W Johnson St Capitol Madison WI 53703,0,3,0,0,5.0,
H8nW4fDIaeIs-g-c2zkiTA,Shopping,7144 E. Stetson Dr Ste 115 Scottsdale AZ 85251,0,2,1,0,4.5,
MVnnwlgayyEK4e0GXFklzQ,Shopping,1436 East Florence Boulevard Casa Grande AZ 85222,0,0,0,0,3.5,
lqd_NPFUjuYsRAQvv8kEjQ,Shopping,307 W Johnson St Capitol Madison WI 53703,1,2,1,0,4.5,
jRaGZQSNN8zQnNOpy8anFA,Shopping,7077 E Mayo Blvd Ste 100 Scottsdale AZ 85054,1,2,1,0,4.0,
qqw3TPC9ij88_ut7Acn2Lg,Shopping,8787 N. Scottsdale Rd Ste 222 Scottsdale AZ 85253,1,3,1,0,3.5,
lXHZKLQ9-03zj1vJq5a1YQ,Shopping,2002 E Camelback Rd Suite 104 Phoenix AZ 85016,1,2,1,0,2.5,
6v2PcNRjJkTOzyF9VtwdoQ,Shopping,The Shops At Norterra 2350 W Happy Valley Rd Phoenix AZ 85085,1,2,1,0,3.5,
IGuzWAgo0MQkzQZW03kE7w,Shopping,5647 Centennial Ctr Blvd Northwest Las Vegas NV 89149,1,2,0,0,4.0,
-Bb1Xwd677TBSIPjw4x7oA,Shopping,857 N Dobson Rd Mesa AZ 85201,1,1,1,0,2.5,
kW4gzwR4AeouKXRNz4Omgg,Shopping,715 S Rural Rd Tempe AZ 85281,1,2,1,0,3.0,
uzCBiKZirp0PNYlqsMJVNQ,Shopping,2658 E Craig Rd North Las Vegas NV 89081,1,2,0,0,3.0,
SZWxFP5QIhtm5_kbj0MyiQ,Shopping,210 E Trade St Ste E 280 Uptown Charlotte NC 28202,1,3,1,0,4.0,
geJr4xuOblPsuwGZMCIITw,Shopping,3663 Las Vegas Blvd S Ste 210 The Strip Las Vegas NV 89109,0,3,0,0,4.5,
LkVnmNpOPrThbsj_vKKz_g,Shopping,3606 N 16th St Phoenix AZ 85016,1,2,1,0,4.0,
I8-QpYTgRz_m791Yc55kzg,Shopping,2013 St Laurent Boulevard Montréal QC H2X 2T3,1,1,0,0,4.0,
J_3N15l7Qd93XOZfEIR8bg,Shopping,461 Rue Saint-Sulpice Montreal QC H2Y 2V8,1,2,0,0,2.5,
XS7CDNnLOqgL2zdRFFmQjA,Shopping,4657 E Chandler Blvd Phoenix AZ 85048,1,3,0,0,2.5,
I9C8vdizrXBBGXcXp9FPbA,Shopping,4430 E Ray Rd Phoenix AZ 85044,1,1,1,0,2.5,
w0mGZutiAyltEAMa0ZQ_kQ,Shopping,1074 Rue Laurier Ouest Montreal QC H2V 2K8,1,3,0,0,3.5,
3mgtaY87jRGsy53GKU3coA,Shopping,3414 W Union Hills Dr Ste 3 Phoenix AZ 85027,0,1,0,0,3.5,
UtCatWGwHqoY9WhY5h2_tA,Shopping,Scottsdale Fashion Square 7014 E. Camelback RD #1153 Scottsdale AZ 85251,0,4,1,0,3.0,
j0KpcQkVGgB6_v_q9ZH3_Q,Shopping,2000 E Rio Salado Pkwy Suite 1026 Tempe AZ 85281,1,2,1,0,2.5,
uPYWI-uzlck9BOX0P94iZg,Shopping,213 E Colorado Downtown Las Vegas NV 89104,1,2,1,0,4.5,
rBCX6nU2ub6v8ErfzXyjtg,Shopping,The Shops at Crystals ARIA Las Vegas 3720 Las Vegas Blvd S The Strip Las Vegas NV 89109,1,4,1,0,3.5,
HGi_oRlYEnKhSCvrV13XeQ,Shopping,8662 E Shea Blvd Scottsdale AZ 85260,1,2,0,0,3.0,
j-ztYq-eN5gNe7qw6XVD5g,Shopping,3375 E Shea Blvd Ste A-1 Phoenix AZ 85028,1,3,1,0,5.0,
yFQBmF9xwcnnpA6P1IcoEw,Shopping,1702 W Camelback Rd Ste 5 Phoenix AZ 85013,1,2,0,0,3.0,
t-NOKWcGdzOKIXyNjEmWDw,Shopping,2487 S Gilbert Road Suite 114 STE 114 Gilbert AZ 85295,0,2,0,0,1.5,
ZwGYcfEZFUIHGti_7zpJPw,Shopping,3936 E Chandler Blvd Ste 211 Phoenix AZ 85048,1,1,1,0,5.0,
OovMUso3GHEuvwDObeHy0Q,Shopping,3743 E Indian School Rd Phoenix AZ 85018,0,3,1,0,3.5,
bjXi_3KRJM0ZmxS3ykQTeg,Shopping,Phoenix Spectrum Mall 1615 W Bethany Home Rd Phoenix AZ 85015,0,2,0,0,3.5,
lNr0Vb_7BGpV6TVmZgujOA,Shopping,1660 S Val Vista Dr Bldg 6 Ste 117 Mesa AZ 85204,1,3,1,0,3.5,
e7A71CkiMZz7IHgN7OKV_g,Shopping,Las Vegas Premium Outlets 875 S Grand Central Pkwy Ste 2119 Downtown Las Vegas NV 89106,1,3,0,0,4.5,
z9Yeo7nj1QjEJUF4zgKjyA,Shopping,875 S Grand Central Parkway Ste 1636 Las Vegas Premium Outlets Downtown Las Vegas NV 89106,0,2,0,0,4.0,
dpsTxogcqjcLu-eKpUOMVw,Shopping,2320 E Bell Road Ste B Phoenix AZ 85022,0,2,0,0,3.5,
lIV2xEgzAqlcyjLTqKdbWg,Shopping,1306 South Country Club Dr Mesa AZ 85201,1,2,0,0,3.5,
gyhCX6sBgZnckaBWFq8Gyw,Shopping,1-2 Multrees Walk New Town Edinburgh EH1 3QD,0,4,1,0,2.5,
