Business Id,Business Name,Address,Alcohol,Dancing,Noise Level,Stars
aJxxX8_jS_MokUr8uAk6GA,Pubs And Bars,1-3 Angle Park Terrace Edinburgh EH11 2JX,1,0,"average",3.5,
MhoFBlAVz1dI4dO0iggwug,Pubs And Bars,Edinburgh Airport 175 Jubilee Road Edinburgh EH12 9DN,1,0,null,3.5,
2aBTRy6MxW-TvIDphn-AEQ,Pubs And Bars,1 Comiston Road Morningside Edinburgh EH10 6AA,1,0,null,3.0,
UO6N3R4-oAFQ_7EpdS1m4A,Pubs And Bars,26-28 Shandwick Place West End Edinburgh EH2 4RT,1,0,null,3.0,
N9p41uAx9P7Hm2xQJ14j1g,Pubs And Bars,39 Leith Walk Leith Edinburgh EH6 8LS,1,0,null,3.5,
hF9xedbhPeTwqg6bZilnhQ,Pubs And Bars,227-229 Gorgie Road Edinburgh EH11 1TU,0,0,null,2.5,
eF4Z2n6kQ95nWURt_5BMGA,Pubs And Bars,4-6 Fishmarket Square Leith Edinburgh EH6 4LW,0,0,null,4.0,
V43ZSii2SQ8DPlag09Ty9A,Pubs And Bars,91 Newcraighall Road Musselburgh EH21 8RX,1,0,null,2.5,
JsATmMz_EBHlALIYzs9qLg,Pubs And Bars,32 Trinity Crescent Leith Edinburgh EH5 3ED,1,0,"average",3.5,
_ZEt6rod-HGNWhFkX0qmJw,Pubs And Bars,Penicuik EH26 0PP,1,0,null,4.0,
TTFeXOruMGQt0MM2zvSGAA,Pubs And Bars,30 Niddry Street Newington Edinburgh EH1 1LG,1,0,"loud",3.5,
SJyBZwwmVcF9bMI94iIgTg,Pubs And Bars,Omni Ctr Leith Walk Edinburgh EH1 3AJ,1,0,null,3.0,
PcmstjcdLFk6SOR4qMWu_g,Pubs And Bars,1 Maxwell Street Morningside Edinburgh EH10 5HT,0,0,null,3.5,
18GAPkBBiFaFbpZ6yzqTIQ,Pubs And Bars,25 Causewayside Newington Edinburgh EH9 1QF,1,0,null,2.0,
iSBjkEtNobyK8iUGMXDNmA,Pubs And Bars,17 Corstorphine High Street Edinburgh EH12 7SU,1,0,"quiet",3.5,
8JNqUTrXATJyNet8kL85Qg,Pubs And Bars,1 Haymarket Terrace West End Edinburgh EH12 5EY,1,0,"average",3.5,
MRJ3f9ftGH1vlvbVIfVpUw,Pubs And Bars,1-2 West Preston Street Newington Newington Edinburgh EH8 9PX,1,0,null,3.5,
kyxxu2aKTdd_2rFlZmDeHw,Pubs And Bars,26-28 Hillhouse Road Edinburgh EH4 2AG,0,0,null,4.0,
-kgjZ9tMM_MfXohtPTv40Q,Pubs And Bars,44 Joppa Road Edinburgh EH15 2ET,1,0,null,4.0,
HrXaNbN9X_qgAUHWBlPJtA,Pubs And Bars,58 Angle Park Terrace Edinburgh EH11 2JR,1,0,null,3.5,
wMFqv2QBSzk3XqY7l4UOtg,Pubs And Bars,41 Lothian Street Newington Edinburgh EH1 1HB,0,0,null,4.5,
akaS7xoYKHKmwAD7xQ7owg,Pubs And Bars,27 Baird Road Ratho EH28 8RU,1,0,"very_loud",3.5,
oPn0u6DcIeT7dZmpPCaU9A,Pubs And Bars,20 Kirk Loan Edinburgh EH12 7HD,0,0,null,4.5,
2KiXw5gtGJfDK1jw9jJ5wA,Pubs And Bars,1227 Monterey St North Side Pittsburgh PA 15212,1,0,"average",4.5,
p5ReAGpy8zqtrUtAXQnD-Q,Pubs And Bars,801 S Power Rd Mesa AZ 85206,1,0,null,1.5,
PdTOGCRK-ZXBYIhlHQXDhg,Pubs And Bars,2127 Ayrsley Town Blvd Steele Creek Charlotte NC 28273,1,0,null,3.0,
F1qVJwZrwzHc0OjolMPK_g,Pubs And Bars,58 S San Marcos Pl Chandler AZ 85225,1,0,"average",3.0,
P9zs1E1Z4JqIR-zPmD1URw,Pubs And Bars,4421 Butler St Lawrenceville Lawrenceville PA 15201,1,0,"average",4.0,
h16e3XoDeeNdWjOT7JtRnw,Pubs And Bars,6929 Aliante Pkwy Las Vegas NV 89084,1,0,"average",3.5,
dAMoHX6zBR4uvwKx6SetmQ,Pubs And Bars,221 N Rampart Blvd Westside Las Vegas NV 89145,1,0,"average",3.0,
o2lSpk7qafaiY1brDw8J6A,Pubs And Bars,4 High St Old Town Newington Edinburgh EH1 1TB,1,0,"loud",3.5,
rn1AwDcGftmxlvmu5K99eg,Pubs And Bars,1 Global Pl Glendale AZ 85306,1,0,"quiet",5.0,
iU_UJZYFr1UjOecE57pgoQ,Pubs And Bars,94-96 Grassmarket Grassmarket Edinburgh EH1 2JR,1,0,"loud",3.5,
YLLgpK6W2JSO4QLT-LM2Fw,Pubs And Bars,8350 Grand Teton Dr. Centennial Las Vegas NV 89129,1,0,"average",3.0,
kGhwcN6hgxeJEZtNrKJnpg,Pubs And Bars,321 Bigham St Mt. Washington Pittsburgh PA 15211,1,0,"loud",4.0,
FeI75xIG8PF_XZ6P80gLBQ,Pubs And Bars,705 N 1st St Phoenix AZ 85004,1,0,"average",3.5,
lYgJt5XnKTEjnBPx-aEztw,Pubs And Bars,32 The Shore Leith Leith Edinburgh EH6 6QN,1,0,"average",3.5,
dwA1xZctBTqYzcvTUwc6Zw,Pubs And Bars,32 Forrest Rd Old Town Edinburgh EH1 2QN,1,0,"loud",3.0,
DMjGB9va_stopLPfUYJelA,Pubs And Bars,407 Cinema Dr South Side Pittsburgh PA 15203,1,0,"loud",3.0,
K9rlhLtpGjpzcVqZ3qxmug,Pubs And Bars,6610 S Fort Apache Ave Spring Valley Las Vegas NV 89148,1,1,"average",3.0,
o_HVMHPQwnuJj7yqn_c5lg,Pubs And Bars,3737 East Washington Ave Mayfair Park Madison WI 53704,1,0,"quiet",3.5,
fytNHpJ5Js9hkD_cQO8rBA,Pubs And Bars,229 Leith Walk Leith Edinburgh EH6 8NY,1,0,"average",4.0,
rR_szXNwNQB-MgEoTElb8Q,Pubs And Bars,2705 S Water St South Side Pittsburgh PA 15203,1,1,"very_loud",4.0,
mJfIIl-i3NYiIR9Gzs48LQ,Pubs And Bars,1524 East Blvd Dilworth Charlotte NC 28203,1,0,"average",4.0,
JHhc2uG504k5j-laxFJ0yg,Pubs And Bars,7071 Kickaboo Rd. Waunakee WI 53597,1,0,null,3.0,
MXOdsPTLQPsQK9hUq01DWg,Pubs And Bars,4801 E Indian School Rd Phoenix AZ 85018,1,0,"average",3.5,
gfMBYc8GW9aitUbcvPgPDg,Pubs And Bars,167 Rose Street Edinburgh New Town Edinburgh EH2 4LS,0,0,null,3.0,
8LmoxL6HvQodk0l5PPgaFw,Pubs And Bars,1412 rue Sainte-Elisabeth Montréal QC H2X 3C6,1,0,"average",4.0,
Qjl6aqudDq7LJYEC8uCkdw,Pubs And Bars,45-47 Lothian Street Newington Edinburgh EH11 1HB,1,0,"quiet",3.5,
8DJsERBVM0Em96dDKxKSlw,Pubs And Bars,7 Merchant Street Old Town Edinburgh EH1 2QD,1,1,"average",3.5,
_ZyFytyHTuYJoZgwj7yitQ,Pubs And Bars,4432 N Miller Rd Scottsdale AZ 85251,1,0,"loud",3.5,
HEZ8O_EvIBLHKgo93IkGTA,Pubs And Bars,5832 Forward Ave Squirrel Hill Pittsburgh PA 15217,1,0,null,2.5,
4OV711euaaxtp5bBIfiNMQ,Pubs And Bars,120 N Neil St Champaign IL 61820,1,0,"average",4.0,
5ZuOpHt4cRcVL9x4bb6VIA,Pubs And Bars,265 Leith Walk Leith Edinburgh EH6 8PD,1,0,"average",4.0,
eQX9DwovKIwB5FncvOMhMQ,Pubs And Bars,6646 Superstition Springs Mesa AZ 85206,1,0,"average",3.0,
g8dcjPzIJGwY-u4GAeHxnQ,Pubs And Bars,New York-New York Las Vegas Hotel & Casino 3790 Las Vegas Blvd S The Strip Las Vegas NV 89109,1,1,"average",3.0,
WGcY8_1NjbEdg57qgB8BEA,Pubs And Bars,13230 Carowinds Blvd Steele Creek Charlotte NC 28273,1,0,"loud",3.0,
xsSnuGCCJD4OgWnOZ0zB4A,Pubs And Bars,1760 W Chandler Blvd Ste 2 Chandler AZ 85224,1,0,"average",4.0,
sCP15vpcbWEGqhNtFFd1AQ,Pubs And Bars,1 Comiston Road Morningside Edinburgh EH10 6AA,1,0,null,3.5,
6uZqR0MsU9UMEX_FftYSdA,Pubs And Bars,4700 S Maryland Pkwy University Las Vegas NV 89119,1,0,"average",4.0,
ZztUsJyGDwPySepmXRG13g,Pubs And Bars,502 S College Tempe AZ 85281,1,0,"average",3.0,
3C84uawGg_icNH4BNiSmjQ,Pubs And Bars,1590 E Flamingo Rd Eastside Las Vegas NV 89119,1,0,"average",3.5,
fWEqiLMhZngOIaCfED-M4A,Pubs And Bars,7 Hunter Square Old Town Newington Edinburgh EH1 1QW,1,0,"average",3.5,
tTVe5wrzCVEMPzBNmdgM3A,Pubs And Bars,114 Atwood St Oakland Pittsburgh PA 15213,1,0,"quiet",3.5,
Fq1mqtxs32EkSRx8RZ7dSg,Pubs And Bars,1949 W Ray Rd Ste 11 Chandler AZ 85224,1,0,"average",2.5,
H-pXhtIE-rRfHiusL685ng,Pubs And Bars,403 W University Dr Tempe AZ 85281,1,0,"average",4.5,
bFIOaAXd7iv6Zvnqx7D71A,Pubs And Bars,955 E University Dr Tempe AZ 85281,1,0,"loud",3.5,
WkGl46RIsgyhqj5CSPejSQ,Pubs And Bars,10940 S Eastern Ave Anthem Henderson NV 89052,1,0,"average",3.0,
rEOLxrWxlE0k6Sbtp5c8Rg,Pubs And Bars,4670 Rue Saint-Denis Montréal QC H2J 2L3,1,0,"average",2.5,
y3BaMdz1A_Bd6xYLquh5gQ,Pubs And Bars,3400 W Chandler Blvd Ste 5 Chandler AZ 85226,1,0,"average",3.5,
MzbPhJboUwkdthdwkpqmiw,Pubs And Bars,3740 S Nellis Blvd Las Vegas NV 89121,1,0,"average",4.0,
aPr3BWg1qUwr4V3KkOAYug,Pubs And Bars,93-95 Buccleuch Street Newington Edinburgh EH8 9NG,1,0,"average",4.0,
QzdxRy3SJZ_JdngcherBcg,Pubs And Bars,238 E Main St Sun Prairie WI 53590,1,0,"average",3.5,
yZwWJQmisOgR5r1hMaTGyg,Pubs And Bars,222 E Olin Ave Madison WI 53713,1,0,"average",4.0,
jp82a8K8z2p_LYzh6v3JjQ,Pubs And Bars,140 Brevard Ct Uptown Charlotte NC 28202,1,0,"average",4.5,
CchFSMdUDeAB_jvVjRt-0Q,Pubs And Bars,6840 Northlake Mall Dr Charlotte NC 28216,1,0,"loud",3.0,
z4ZMFSxRJGLIbOY33V3jvA,Pubs And Bars,11416 E Independence Blvd Ste K Matthews NC 28105,1,0,"quiet",4.5,
rHkS1Lnz2VyHJez6Ppa3-w,Pubs And Bars,49 Rose Street New Town New Town Edinburgh EH2 2NH,1,0,"very_loud",3.5,
d7vskTZ_tjTW3FsRF-NUug,Pubs And Bars,1221 The Plz Charlotte NC 28205,1,0,"average",3.5,
CUjHTa8fE_0NhNA_I9E1XQ,Pubs And Bars,328 Atwood St Oakland Pittsburgh PA 15213,1,1,"very_loud",4.5,
d1soHzaIu_jE6CrODyjPaQ,Pubs And Bars,850 Ohio River Blvd Avalon Pittsburgh PA 15202,0,0,null,3.5,
m44ff_iCoKOxKE5Yrk0C4w,Pubs And Bars,1129 Ravine St Homestead PA 15120,1,0,null,3.0,
hkvmfv2v6y5rmhWBqnSkSA,Pubs And Bars,630 S Millvale Ave Bloomfield Pittsburgh PA 15224,1,0,"average",4.5,
nilhvDCyVBuv7gnNkPWZQg,Pubs And Bars,734 Brookline Blvd Brookline Pittsburgh PA 15226,1,1,"loud",3.5,
172WuaexC5-K1_uzufxn3Q,Pubs And Bars,39 Jamaica Street West New Town Edinburgh EH3 6HF,1,0,"average",4.5,
CU5d1QN2A5cgcR9zmLVS0g,Pubs And Bars,20 W Mifflin St Capitol Madison WI 53703,1,0,"average",4.0,
di0k415NkTOQp6mZ6AbTOQ,Pubs And Bars,1265 John Q Hammons Rd Madison WI 53717,1,0,"average",3.0,
IeUfyhkxRHoz1nhrvzOJdA,Pubs And Bars,5445 Simmons Street North Las Vegas NV 89031,1,0,"average",4.0,
nzyXuP1HlxvUxZTLNJWiBg,Pubs And Bars,2520 E Craig Rd North Las Vegas NV 89030,1,0,"average",3.0,
Ew2JBmTFhGTm6Uk6WMc8RA,Pubs And Bars,3114 E Cactus Rd Phoenix AZ 85032,0,0,null,3.5,
Y5IwyffEF0MhRZxMheJ0pA,Pubs And Bars,640 S Mill Ave Ste 120 Tempe AZ 85281,1,1,"average",3.5,
mAlREmwuZNrn9dmoDBE8fw,Pubs And Bars,1243 E Sahara Ave Downtown Las Vegas NV 89104,0,0,null,4.5,
NUl8uEz5ijDAZvkgCQrrpA,Pubs And Bars,2135 E Centennial Pkwy Las Vegas NV 89081,1,0,"very_loud",3.5,
9S1tgwjtErBJywAlXuSIlw,Pubs And Bars,5630 S Hualapai Way Spring Valley Las Vegas NV 89148,1,0,"quiet",4.0,
tv75WjU8kSLuau56e7r70w,Pubs And Bars,1331 S Boulder Hwy Henderson NV 89015,0,0,null,3.0,
xKoTdBxoSr08IJKq0WASqw,Pubs And Bars,301 N Craig St Oakland Pittsburgh PA 15213,1,0,"average",3.5,
NjHwPn2d3TL_xxnheXoSmw,Pubs And Bars,20 Rue Prince Arthur Ouest Montréal QC H2X 1S3,1,0,"loud",4.5,
1ZszZEN9jaUbz3ylEUOUvg,Pubs And Bars,29-35 Niddry Street Newington Edinburgh EH1 1LG,1,1,"loud",3.5,
WjLtEWGvPSIfwMZXUMHX8g,Pubs And Bars,337 N Shore Dr North Side Pittsburgh PA 15212,1,0,"very_loud",3.0,
gSawKODjaZuijWuBoUNSIg,Pubs And Bars,284 Bonnington Road Leith Edinburgh EH6 5BE,1,0,null,3.5,
SczkajqoJLycUK_yedMzGw,Pubs And Bars,3-5 Rose Street New Town Edinburgh EH2 2PR,1,0,"quiet",4.0,
InBpvDr0st8bpX6Io3CxHA,Pubs And Bars,66 South Bridge Newington Edinburgh EH1 1LS,1,0,null,2.5,
1Uc8ehbpZYqXCGj2G_DU0w,Pubs And Bars,44 W Crosscauseway Newington Edinburgh EH8 9JP,1,0,null,4.0,
QQbUf3pDMwVhzDxOGhCU4w,Pubs And Bars,30 - 32 Bread Street Old Town Edinburgh EH3 9AF,1,0,"loud",3.5,
QmTGCPfHt2L7Og9W7XnOMA,Pubs And Bars,14 Forrest Road Old Town Old Town Edinburgh EH1 2QN,1,0,"average",3.5,
kO4i97vayoJlrrBvNpbf2g,Pubs And Bars,114 Causewayside Newington Newington Edinburgh EH9 1PU,0,0,null,4.0,
CcORzaj1ss2hxp-78jtDSg,Pubs And Bars,12 Grassmarket Grassmarket Edinburgh EH1 2JU,1,1,null,3.5,
DKuFuQsYljAejfmiEG9rDw,Pubs And Bars,58 Dalkeith Road Newington Edinburgh EH16 5AD,1,0,null,3.5,
D2o7d1lDPaz66_CqCkAZfw,Pubs And Bars,23-25 St Leonard's Street Newington Edinburgh EH8 9QN,1,0,"loud",4.0,
rk8XdNAzw9wT-YQwkSrWvg,Pubs And Bars,4-6 Alvanley Terrace The Meadows Edinburgh EH9 1DU,1,0,"average",3.0,
L1xI-zId4h2mL26C6D0ZeA,Pubs And Bars,18-22 Clerk Street Newington Edinburgh EH8 9HX,1,0,null,2.5,
y8iabIrlbl_zTbHkSScLLw,Pubs And Bars,28 Greenside Row Edinburgh EH1 3AJ,1,0,"loud",3.5,
b_YLXCHmz45Kv1Fk8q3ADQ,Pubs And Bars,2-4 Raeburn Pl Stockbridge Edinburgh EH4 1HN,1,0,"average",3.5,
KeB7A7vUQG1dg6a0R43khw,Pubs And Bars,2513 Seiferth Rd Madison WI 53716,1,1,"average",4.0,
_31B--Q8eNp8ZLQ8bJabOw,Pubs And Bars,Waverley Railway Station Old Town Edinburgh EH1 1BB,1,0,"average",2.5,
T1b4sjLLxwln8YJoBbwyng,Pubs And Bars,77 Clerk Street Newington Edinburgh EH8 9LF,1,0,null,2.5,
-GZsHVDlI6wvLsgD1Yaj0g,Pubs And Bars,520 Fremont St Ste 101 Downtown Las Vegas NV 89101,1,0,"average",4.0,
nhKVwGPmDjMDTOygMh1Rqg,Pubs And Bars,9-13 Market Street Old Town Old Town Edinburgh EH1 1DE,1,0,"very_loud",3.5,
2G-I9lROOVwkIkBSE8iVZg,Pubs And Bars,210 E Trade St Ste 148-C Uptown Charlotte NC 28202,1,0,"average",3.5,
jKtlmVwJiILyVUIW87E1hw,Pubs And Bars,23/24 Sandport Place Leith Leith Edinburgh EH6 6EW,1,0,"average",4.0,
vGWHIHPd96AgAoykWPNCFw,Pubs And Bars,168 Rose Street New Town New Town Edinburgh EH2 4,0,0,null,4.5,
9X-4Z7QAmzXqitPDe3PcKA,Pubs And Bars,5757 Wayne Newton Boulevard Southeast Las Vegas NV 89120,1,0,null,3.0,
tky30BR1tGMN0554iNEYuQ,Pubs And Bars,6720 W Cheyenne Ave Northwest Las Vegas NV 89108,1,1,"average",3.5,
k8Vih-WEeO5Jmilhbm2xmg,Pubs And Bars,922 Penn Ave Downtown Pittsburgh PA 15222,1,0,"average",3.5,
ho96ys485-7NJMfDXvFZNA,Pubs And Bars,65 Henderson Street Leith Edinburgh EH6 6ED,1,0,"average",4.0,
EfKu8rNBm9GWeUAmXfyRPQ,Pubs And Bars,24 Howe Street New Town Edinburgh EH3 6TG,0,0,null,3.5,
jLyC-1SYH7eXJEpVaZjMCg,Pubs And Bars,5860 Avenue de Lorimier Montréal QC H2G 2N9,1,0,null,4.0,
h3pSnF4XNz0bXup9EQbIDQ,Pubs And Bars,298 Leith Walk Leith Edinburgh EH6 5BU,1,0,null,3.5,
pXpjArpg7mdmn3ujSlFBUg,Pubs And Bars,1281 S Decatur Blvd Westside Las Vegas NV 89102,1,0,"average",3.5,
T5PXQ46NDK9pV9ztsojcdg,Pubs And Bars,45 Ratcliffe Terrace Newington Edinburgh EH9 1SU,1,0,"average",4.0,
MJuJi5bRJJZIFPo8JfCQkQ,Pubs And Bars,37 - 39 Leven Street The Meadows Edinburgh EH3 9LH,0,0,null,3.0,
xuuJSD0Wjc1WMIbAIEObng,Pubs And Bars,30 Cramond Glebe Rd Cramond Village Edinburgh EH4 6NU,1,0,"average",3.5,
TD93tTmCi3zFdeWR6Ckj5Q,Pubs And Bars,105 Lauriston Place Old Town Edinburgh EH3 9JG,1,0,"loud",3.5,
Io1aKHCNygwdRyOpexok1Q,Pubs And Bars,57-61 Blackfriars Street Newington Edinburgh EH1 1NB,0,0,null,5.0,
WW0dse3O1iLqiR-DxjTVBA,Pubs And Bars,127 N Tryon St Unit 8 Fourth Ward Charlotte NC 28202,1,0,"very_loud",3.5,
iqSs3u2rlsiCDPu-jWj0Jw,Pubs And Bars,Riviera Hotel 2901 Las Vegas Blvd S The Strip Las Vegas NV 89109,1,0,"average",3.5,
Y2ClurK-CH47qiaxwyu4WQ,Pubs And Bars,Gottesauerstr. 23 76131 Karlsruhe,1,0,"average",4.0,
QW2ZAJDLNJfq1tezuB6aOg,Pubs And Bars,Pfinztalstraße 39 76227 Karlsruhe,1,0,null,4.5,
rpSKQ-pHcRxKCNuhoEZ2iw,Pubs And Bars,Kreuzstr. 10 76133 Karlsruhe,1,0,null,3.0,
1vObhKVuXQF7YX5R6qxwVA,Pubs And Bars,Kriegsstrasse 276 76135 Karlsruhe,1,1,"average",4.0,
mJxdH_5Oy4kARMwO4KF_bg,Pubs And Bars,Sophienstr. 35 76133 Karlsruhe,1,0,null,3.0,
UR74mUyGwu2lKDmPELcPZg,Pubs And Bars,Kronenstr. 3 76133 Karlsruhe,1,0,null,4.0,
HRJXrlHvba77mu4Yyi0QQA,Pubs And Bars,128 George Street New Town Edinburgh EH2 4JZ,0,0,null,2.5,
XIG3djQzkwR4qdCgG87Z3Q,Pubs And Bars,167 Rose St New Town Edinburgh EH2 4,1,0,"average",3.5,
n_n_WnX-CrjOLpHDr6Xgzg,Pubs And Bars,Kaiserallee 23 76133 Karlsruhe,1,0,null,3.0,
GuNsp9jyyZkk-_1-Bd4ltQ,Pubs And Bars,Bruchsaler Str. 22 76356 Weingarten,1,0,"average",4.0,
czgjSyG-L0SgA2KU9Fa80w,Pubs And Bars,Wielandtstr. 18 76137 Karlsruhe,0,0,null,4.5,
g054F0-_WB-J3aufvR9XBA,Pubs And Bars,2-6 Rutland Place West End Edinburgh EH1 2AD,1,1,"very_loud",3.5,
qjM94mEJRjhcFZfjJ0zXVg,Pubs And Bars,Kaiserstr. 142 76133 Karlsruhe,1,0,null,3.5,
QJsgf4Vcj6ZAKmbt4LPtXQ,Pubs And Bars,Rintheimer Str. 23 76131 Karlsruhe,1,0,null,5.0,
nPoGKt8T9V2pILdK1f7ZpA,Pubs And Bars,Hirschhof 5 76133 Karlsruhe,0,0,null,4.0,
wb_EtII5_-kMzYGFC6cD1Q,Pubs And Bars,Leopoldstr. 15 Innenstadt West 76133 Karlsruhe,1,0,null,4.0,
BVDo1Kgdi-_-vql5IEX3cg,Pubs And Bars,George Sq Newington Edinburgh EH8 9,1,0,null,4.0,
PA_uPKMxTSkVJUlrNJ7mfA,Pubs And Bars,24-26 W Preston Street Newington Edinburgh EH8 9PZ,1,0,"average",4.0,
FOBG-LVQuWK1HxVfec85Eg,Pubs And Bars,17 W Register Street New Town Edinburgh EH2 2AA,1,0,null,2.5,
oUwpku1TJrlRAe43D4aAOA,Pubs And Bars,9B Victoria Street Grassmarket Edinburgh EH1 2HE,1,1,"average",3.0,
Tr_vIZJtsZzM7XWuEGYxgQ,Pubs And Bars,62-64 Bath Street Edinburgh EH15 1HF,1,0,"average",3.5,
WzL3daO29hcteDG1WdRotQ,Pubs And Bars,22 Castle Street New Town Edinburgh EH2 3HT,1,0,"loud",3.5,
8MxY8ckIhcRgK_zkAq1lYA,Pubs And Bars,35 London Road Edinburgh EH7 5BQ,0,0,null,3.5,
0OME57wDp-KrqTJgkFlQCQ,Pubs And Bars,12806 S Tryon St Steele Creek Charlotte NC 28273,1,0,null,3.5,
_9RMCiDFajX48k12XLnYgg,Pubs And Bars,1 Canonmills Cannonmills Edinburgh EH7 4,1,0,null,3.5,
0tvp5-2PyQlIsbCl4mxh2Q,Pubs And Bars,185 Morrison Street West End Edinburgh EH3 8DZ,1,0,null,3.5,
IQgYEAssY8LN1OzDDVeD2Q,Pubs And Bars,85-87 Fountainbridge West End Edinburgh EH3 9PU,1,0,null,3.5,
LyW3_k60HBDG_wIQuvsCbA,Pubs And Bars,7 Newhalls Road Edinburgh EH30 9TA,1,0,null,3.5,
-n09dvqcKYzZeen4HdqReQ,Pubs And Bars,159 Constitution Street Leith Edinburgh EH6 7AD,1,0,null,2.5,
VcaZryq9wXA7Uy8U_RTYhw,Pubs And Bars,7315 W Warm Springs Rd Southwest Las Vegas NV 89113,1,0,"average",4.0,
obd-z3P4N5WOwXVvAKtL9Q,Pubs And Bars,3515 rue Saint-Laurent Montréal QC H2X 2T6,1,0,"average",3.5,
hKmjsDS-nK-cPyUyix-PiQ,Pubs And Bars,6570 S Buffalo Dr Spring Valley Las Vegas NV 89113,1,0,"average",4.0,
MW-PC5Vpb9Gaq8cGxJ8Chg,Pubs And Bars,1187 Fischer Hallman Road Kitchener ON N2E 4H9,1,0,"average",3.0,
Nqcl3hDLyiwNQBxQpKCdIQ,Pubs And Bars,7260 S Cimarron Rd Southwest Las Vegas NV 89113,1,0,"average",3.5,
wndLfeIcNttkK9jHpF6fsg,Pubs And Bars,790 Coronado Center Dr Ste 130 Anthem Henderson NV 89052,1,0,"average",4.0,
sIrAwrRPM4KTD6fajS4_fQ,Pubs And Bars,104 Hanover Street New Town Edinburgh EH2 1DR,1,0,null,3.5,
Ntzv4OWdwq1lNW7lnTJoyg,Pubs And Bars,3770 S Hualapai Way South Summerlin Las Vegas NV 89147,1,0,"average",4.0,
9GHHH-edaSLwKZahZTdM3g,Pubs And Bars,107 State St Capitol Madison WI 53703,1,0,"average",3.0,
G_bvx3BjuoWr9A_zfdZ6IQ,Pubs And Bars,812 W Ann Rd Las Vegas NV 89031,1,0,"loud",2.5,
xdVoVO0SjRth_Af5mtOvTg,Pubs And Bars,876 Jupiter Dr McClellan Park Madison WI 53718,1,0,"average",4.0,
KP-wkqDHczO7i5Vm_sUhAg,Pubs And Bars,4140 S Durango Dr Spring Valley Las Vegas NV 89147,1,0,"average",4.0,
AYPTLvxlCw2euajnglksTA,Pubs And Bars,Scottsdale Plaza Resort 7200 N Scottsdale Rd Scottsdale AZ 85253,1,0,"average",3.0,
d3BX7NS69ZPZP2EdS4UfSw,Pubs And Bars,322 Lakeshore Rd Pointe-Claire QC H9S 4L7,1,0,"average",3.0,
X5_uXVICzEZF9acoPXXr1Q,Pubs And Bars,5550 Saint Laurent Montréal QC H2T 1S8,1,0,"loud",3.5,
MC8Fv4Hd4reUsTKJYoZPfg,Pubs And Bars,3213 N Davidson St NoDa Charlotte NC 28205,1,0,"average",4.0,
2Py-jEUcmmoHjTHvly7iIw,Pubs And Bars,25 Buchanan Street Leith Edinburgh EH6 8SQ,1,0,"average",4.5,
T6hYDhIZAzPW98_OEbqOSw,Pubs And Bars,650 W Apache Trl Apache Junction AZ 85120,1,0,"average",4.5,
jWCL1LjdDBklc1K7hvFMIw,Pubs And Bars,101 Colinton Road Edinburgh EH14 1AL,1,0,null,3.0,
qRBeZAFiId0ainBtpFSGuQ,Pubs And Bars,4855 E Warner Rd Ste A31 Phoenix AZ 85044,1,0,"average",3.5,
EYFV3b2fkt1fOqYnasonfA,Pubs And Bars,510 E John St Champaign IL 61820,1,0,"loud",2.0,
jmgKs7CTqSWWwJnFnPIf4A,Pubs And Bars,The Shoppes at Mandalay Bay Place 3930 Las Vegas Blvd S The Strip Las Vegas NV 89119,1,0,"average",4.0,
SSIseZSpw6eol3G4Q1hFsg,Pubs And Bars,10648 S Maryland Pkwy Southeast Henderson NV 89052,1,0,null,3.5,
lXDnJYOJBYmNQcJuywuZJQ,Pubs And Bars,312 North Myers St Ste 109 First Ward Charlotte NC 28202,1,1,"average",4.0,
ViCyCbRJu6tvzLutn4szGQ,Pubs And Bars,143 Cowgate Newington Edinburgh EH1 1JS,1,0,"average",4.5,
FURgKkRFtMK5yKbjYZVVwA,Pubs And Bars,5223 N Central Ave Phoenix AZ 85012,1,0,"average",4.0,
kEcBrySoVcimKF25wLtgmQ,Pubs And Bars,2661 Notre-Dame Ouest Montréal QC H3J 1N9,1,0,"average",3.5,
dWW6PSpvxTXH0aDnYwU-fQ,Pubs And Bars,2750 E Craig Rd West of I-15 North Las Vegas NV 89030,1,1,"average",3.0,
WcfPijF960O8DtSqoLIbcw,Pubs And Bars,353 North Shore Dr North Side Pittsburgh PA 15212,1,0,"average",2.5,
3WZirVpghhNWTa4N2HU-xQ,Pubs And Bars,317 S Church St Uptown Charlotte NC 28202,1,0,"average",4.0,
Jv6kVPzvYqZIM3Dxhm7ZvA,Pubs And Bars,650 W Apache Trl Apache Junction AZ 85120,1,1,"average",5.0,
VkQYdpbna8eTYaHZ3fAMbg,Pubs And Bars,908 E Johnson St Tenney - Lapham Madison WI 53703,1,0,"average",4.5,
mnHpliiN1NA8kVAtcOM2Kw,Pubs And Bars,352 King St W Kitchener ON N2G 1B1,1,0,"average",4.0,
aOzoPhMtIfzhgzDnLmaaYA,Pubs And Bars,1872 Rue Centre Montréal QC H3K 2J7,1,0,"average",3.5,
DYm0Z-n67LYqzBgkA7ZQlw,Pubs And Bars,21 Lothian Road Old Town Edinburgh EH1 2DJ,1,0,"average",3.5,
6_T2yecBZf9adTu5-moFug,Pubs And Bars,1049 Pennsbury Blvd Pittsburgh PA 15205,0,0,null,3.5,
zzK7j06Pg8YWkQHzgsTuQA,Pubs And Bars,2210 E Carson St South Side Pittsburgh PA 15203,1,0,"loud",4.0,
